duration,input.bin,input.doc_len,input.document_body,input.document_id,input.document_title,input.index,input.rel,input.topic,input.topic_description,input.topic_query,job,output.relevance,output.relevance.annotations,output.relevance.unique_annotations,worker,uqs,unit_annotation_score,uqs_initial,unit_annotation_score_initial,reviewers_rel,reviewers_rel_merged,rel_merged,relevant_count,relevant_score,not_relevant_count,not_relevant_score
70.53333333333333,1,88,"<p>A murky multimillion-dollar trade in mahogany in Peru's rain forest is whittling away the Amazon, endangering isolated indigenous groups and threatening the commercial future of an ever scarce tree, officials and environmental groups say.</p> <p>Environmentalists' greatest fear is that the presence of loggers deep in the jungle could presage the arrival of settlers, who would bring the kind of slash-and-burn agriculture that already consumes a swath of the Amazon the size of Maryland each year.</p> <p>Article, Page 14.</p>",1523116,Trade in Mahogany Is Threat to Amazon,274,0,400,What measures are being taken by local South American authorities to preserve the Amazon tropical rain forest?,Amazon rain forest,../crowdsourcing_data/Pilot_3P-Doc-High_merged//f1200503_anonymized,"Counter({'relevant': 9, 'not_relevant': 6})",15,2,15,0.481707377080548,"Counter({'relevant': 0.5932457965410584, 'not_relevant': 0.4067542034589419})",0.4857142857142857,"Counter({'relevant': 0.6, 'not_relevant': 0.4})",0.0,0.0,0.0,9,0.5932457965410584,6,0.4067542034589419
75.73333333333333,1,123,"<p>LEAD: Because of editing errors, a report in the Briefing column of the Washington Talk page on Friday misstated the date and purpose of a trip to Latin America by some members of Congress. They are to study third-world debt issues and to examine results of large-scale clearing of the Amazonian rain forest in Brazil.</p> <p>Because of editing errors, a report in the Briefing column of the Washington Talk page on Friday misstated the date and purpose of a trip to Latin America by some members of Congress. They are to study third-world debt issues and to examine results of large-scale clearing of the Amazonian rain forest in Brazil. The first of two groups left Washington on Thursday.</p>",212733,Correction,275,0,400,What measures are being taken by local South American authorities to preserve the Amazon tropical rain forest?,Amazon rain forest,../crowdsourcing_data/Pilot_3P-Doc-High_merged//f1200503_anonymized,"Counter({'relevant': 10, 'not_relevant': 5})",15,2,15,0.5190659544035184,"Counter({'relevant': 0.6605078019109584, 'not_relevant': 0.33949219808904174})",0.5238095238095238,"Counter({'relevant': 0.6666666666666666, 'not_relevant': 0.3333333333333333})",0.0,0.0,0.0,10,0.6605078019109584,5,0.33949219808904174
152.06666666666666,1,301,"<p>LEAD: ''NATURE'' explores the Amazon rain forest tonight at 8 on Channel 13, and finds it in danger from the chainsaw. As many as 30 million acres may be lost each year. ''Nature'' is solemn about this, but a good deal less than gloomy. Help, it says, is on the way.</p> <p>''NATURE'' explores the Amazon rain forest tonight at 8 on Channel 13, and finds it in danger from the chainsaw. As many as 30 million acres may be lost each year. ''Nature'' is solemn about this, but a good deal less than gloomy. Help, it says, is on the way.</p> <p>''Nature'' consistently attracts the largest audiences of any regularly scheduled public-television program; it is reportedly seen by more than 10 million people each week. This particular episode - ''Amazonia: A Burning Question'' - is less lush than most, although it does offer fascinating information.</p> <p>For example, animal species in the rain forest ''may number literally in the millions.'' Moreover, as the host and narrator, George Page, notes, they are all somehow interconnected: damage, destroy or hinder one species and most likely you will hurt another.</p> <p>''Nature'' - this episode was produced, directed and photographed by Wolfgang Bayer and written by Mark Hobson - proves this, and, as always, uses some wonderful film. Jaguars prowl, leaf ants make mulch and spider monkeys leap from treetops. There is a reason why ''Nature'' - a Channel 13 production - attracts its audience.</p> <p>This particular episode takes pains to show that, despite the chainsaws, there is still hope for the rain forest. ''Will the day come when we cut down the last tree?'' Mr. Page asks. Well, perhaps, but he does seem optimistic about the work being done by naturalists and by policies of the Brazilian Government. At the conclusion, we feel relieved.</p>",78119,"TV: Amazon, in 'Nature'",276,0,400,What measures are being taken by local South American authorities to preserve the Amazon tropical rain forest?,Amazon rain forest,../crowdsourcing_data/Pilot_3P-Doc-High_merged//f1200503_anonymized,"Counter({'relevant': 11, 'not_relevant': 4})",15,2,15,0.6110273500476755,"Counter({'relevant': 0.7623424205616401, 'not_relevant': 0.23765757943836})",0.580952380952381,"Counter({'relevant': 0.7333333333333333, 'not_relevant': 0.26666666666666666})",1.0,1.0,0.0,11,0.7623424205616401,4,0.23765757943836
208.46666666666667,2,578,"<p>The earnest figures speaking to us from the videotape are haunting in their gentleness, their sincerity, their hapless desire to have us understand that they were not crazy people, not in the clutches of some messianic madman, not the least bit nervous about their freely made decision to commit collective suicide, or, as they would put it, leave the physical ''containers'' they had been wearing and ascend to the Level Above Human. Only the occasional glassy expression, the naive preachiness, the supportive tittering by some of the cultists hinted at the underlying pathology that led such seemingly bright and articulate people to a tragic misjudgment.</p> <p>Some find it shocking that a technically gifted group, earning its keep by designing web sites for businesses, could fall prey to aberrational beliefs that blended far-out science fiction with elements of Christianity. Members concluded that the Comet Hale-Bopp was a ''marker'' signaling that their time had come, a celestial omen that may even have been hiding a giant spaceship behind it, poised to carry believers to the higher level from which some claim to have originated.</p> <p>But technical expertise is no proof against bizarre beliefs. Some of the most fervent believers in visits by alien spaceships and in versions of Creation that defy everything known to science have backgrounds in engineering or other technical subjects. Nor does a deep sense of spirituality protect cultists from suicidal acts that are condemned by most religions.</p> <p>Experts on cult behavior are already exploring what might have led this particular group to its carefully planned, artfully choreographed ending. They will be examining the dynamics of an isolated group, the backgrounds of its members, the allure of its leader and the role of the Internet and web browsers in spreading and reinforcing bizarre theories. Fans of the web resist any suggestion that instantaneous communications have enabled paranoiacs and conspiracy theorists to loft and expand their theories with warp speed. But events as serious as this one and as silly as the rantings of Pierre Salinger suggest that the web may exert a multiplier effect.</p> <p>There was an old-fashioned element to the psychiatric-spiritual saga of Bo and Peep, who mutated into Ti and Do and piped their wounded, foolish followers to early graves. This group, like others over the long course of human history, looked for its destiny in the heavens and found it in the rantings of a madman about a ball of dirty ice with a luminous tail, the Comet Hale-Bopp. As the world approaches a new millennium, a time when cosmic soul-searching intensifies, other groups will look skyward and some, alas, may seek salvation in acts the rest of us consider lunacy.</p> <p>Cults differ from mainstream faiths in their lack of ancient roots and their glorification of hubris. Resurrection, the meaninglessness of the flesh, the primacy of the spirit, the conversion from the physical to the heavenly plane are features of several faiths. But the crucial safety brake in most theologies is that the believer himself cannot choose the moment of ascension. Only the central deity can do that.</p> <p>The interesting thing about Branch Davidians, Jonestownsians and now the Heaven's Gaters is not so much their ad hoc mumbo-jumbo. It is instead the centrality of the cult figure who manages to convince the weak and wounded that he or she has acquired the godlike power to set the date and destination of life's last journey.</p>",918882,Gateway to Madness,7,2,325,Describe a cult by name and identify the cult members' activities in their everyday life.,Cult Lifestyles,../crowdsourcing_data/Pilot_3P-Doc-High_merged//f1200571_anonymized,"Counter({'relevant': 14, 'not_relevant': 1})",15,2,15,0.8931069931312399,"Counter({'relevant': 0.9474771309779815, 'not_relevant': 0.05252286902201827})",0.8666666666666667,"Counter({'relevant': 0.9333333333333333, 'not_relevant': 0.06666666666666667})",2.0,1.0,1.0,14,0.9474771309779815,1,0.05252286902201827
89.46666666666667,2,481,"<p>Fifty-three more bodies were discovered today crammed into a small pit inside the house of a Ugandan cult leader. A total of 81 bodies have been found in the pit in the past two days, 48 of them those of children.</p> <p>With each day bringing new horror in one of the largest mass murders in recent history, the police said tonight they believed they had found yet another mass grave at a building about 50 miles south of here, in the southwest of Uganda. Excavation will begin on Thursday morning, the police said. But even before that work begins, the death toll already stands at more than 600.</p> <p>Here at the home of an excommunicated priest, Father Dominic Kataribabo, investigators unearthed 74 bodies in the backyard on Monday. On Tuesday and today, 81 bodies were found inside the indoor pit, covered over with concrete, in one of the stone house's 10 rooms.</p> <p>The space for so many corpses was incredibly small. The pit, lined with banana leaves, was just six feet deep and five feet square, and the corpses were packed together in a dense, interlocking heap.</p> <p>Since Feb. 17, at least 654 bodies have been recovered in the wreckage of a cult, the Movement for the Restoration of the Ten Commandments of God, that splintered off from the Roman Catholic Church. The group demanded strict adherence to the Ten Commandments, required members to sell off their possessions and preached that the world would end on Dec. 31, 1999.</p> <p>The police originally suspected mass suicide when more than 300 followers burned to death in a church in the town of Kanungu, less than 50 miles from here. But since then, more bodies have been found with unmistakable signs of strangulation -- some by rope or banana leaves, others by hand. Many bodies have shown no signs of violence, leading some investigators to suspect mass poisoning.</p> <p>More and more, the police are calling this an organized slaughter, though they have not speculated publicly about how so many people could have been killed or how many executioners would have been involved.</p> <p>The scene at the house here today was particularly wrenching because so many bodies of children were found. Workers wearing rubber gloves pulled out the bodies one by one and laid them in a row on the lawn for a quick examination by a police pathologist. Then they were dragged to the rear of the compound to be buried in a long trench with the other bodies.</p> <p>Tonight, the police gave no details about the sight they intend to search tomorrow, except that it is in a village called Kabira, at a place where they said cult members often stayed overnight.</p> <p>A police spokesman, Mugenyi Assuman, said investigators also expected to take soil samples from various places where bodies have been found.</p>",1187935,Cult Toll Rises In Uganda As More Dead Are Found,8,1,325,Describe a cult by name and identify the cult members' activities in their everyday life.,Cult Lifestyles,../crowdsourcing_data/Pilot_3P-Doc-High_merged//f1200571_anonymized,"Counter({'relevant': 15, 'not_relevant': 0})",15,1,15,1.0,"Counter({'relevant': 1.0, 'not_relevant': 0.0})",1.0,"Counter({'relevant': 1.0, 'not_relevant': 0.0})",2.0,1.0,1.0,15,1.0,0,0.0
122.13333333333334,2,559,"<p>LEAD:</p> <p>WOMBS AND ALIEN SPIRITS</p> <p>Women, Men and the Zar Cult in Northern Sudan.</p> <p>By Janice Boddy.</p> <p>399 pp. Madison:</p> <p>The University of Wisconsin Press.</p> <p>Cloth, $45. Paper, $23.95.</p> <p>WOMBS AND ALIEN SPIRITS</p> <p>Women, Men and the Zar Cult in Northern Sudan.</p> <p>By Janice Boddy.</p> <p>399 pp. Madison:</p> <p>The University of Wisconsin Press.</p> <p>Cloth, $45. Paper, $23.95.</p> <p>A woman in the Islamic northern Sudan lives what appears to be a beleaguered life. Before she is 10, a midwife circumcises her, snipping off her clitoris and stitching together the outer labia. In her late teens, she beautifies herself for marriage by removing all her body hair and scraping off the outer layer of her skin. Reliably virginal at marriage, she is soon abandoned by her husband for most of the year - he works in the city, she remains in the village with the children. Her marriage, in these circumstances, is fragile. Men divorce easily for other women, or take other wives, particularly if the first is barren. Throughout life a woman is legally under the control of her father, her brothers and her husband, and her behavior is tightly regulated.</p> <p>But there are spirits who possess at least some of the women and force them into rude, wanton behavior. Such spirits attack fertility and cause illness. To cure herself, a possessed woman must appease the spirit through ceremonies in which the spirit descends into her and states its demands: new sandals, new clothes, a husband's acquiescence in a wife's desires. These women are then members of the Zar cult.</p> <p>In ''Wombs and Alien Spirits: Women, Men and the Zar Cult in Northern Sudan,'' Janice Boddy - a professor of anthropology at the University of Toronto - has written a traditional ethnography, complete with kinship diagrams, Arabic terms, and many, many facts. By the end of the book you feel that you know her community of women well. The primary impact of post-modernism in anthropology - apart from some silliness - has been to sharpen and sensitize the ethnographer's eye. Ms. Boddy's language and authorial self-description betray the strong influence of post-modern theory. That influence leads her not to repudiate the business of writing ethnography, but to be highly aware of the multiple purposes and meanings that these women give to their activities. Such alertness lets her provide a better analytic explanation of spirit possession than most.</p> <p>Many anthropologists would interpret a cult such as the Zar as the means through which subordinate individuals express their needs in public. Ms. Boddy argues that the cult does more, that it is the major form of symbolic play for these adults. The spirits that possess them are prostitutes, doctors, military men, gypsies, cannibalistic sorcerers and women of holiness and purity - a range of northern Sudanese cultural characters. This vividly imagined other world, Ms. Boddy argues, is in itself esthetically and creatively rewarding. And through the variety of these self-representations, the cult enables its women to reflect upon their actual world, so that the spirit possession becomes almost a satiric commentary upon their experience of the feminine. Through imaginatively playing at being other, the author suggests, these women become more adept at imagining themselves.</p> <p>''Wombs and Alien Spirits'' is long and at times repetitive and overwritten. Yet much of it is fluent and vivid, and it left me intrigued.</p>",337774,WOMEN POSSESSED,9,2,325,Describe a cult by name and identify the cult members' activities in their everyday life.,Cult Lifestyles,../crowdsourcing_data/Pilot_3P-Doc-High_merged//f1200571_anonymized,"Counter({'relevant': 12, 'not_relevant': 3})",15,2,15,0.7073813417654002,"Counter({'relevant': 0.8375461750524251, 'not_relevant': 0.16245382494757515})",0.6571428571428571,"Counter({'relevant': 0.8, 'not_relevant': 0.2})",2.0,1.0,1.0,12,0.8375461750524251,3,0.16245382494757515
136.06666666666666,2,524,"<p>LEAD: A judge in Federal Bankruptcy Court ruled today that a fundamentalist church, Bible Speaks, had ''abused the trust'' of a chief contributor, and he ordered the return of $6.6 million that the member said she had been duped into donating.</p> <p>A judge in Federal Bankruptcy Court ruled today that a fundamentalist church, Bible Speaks, had ''abused the trust'' of a chief contributor, and he ordered the return of $6.6 million that the member said she had been duped into donating.</p> <p>The judge, James F. Queenan Jr., who had presided over a three-week nonjury trial that ended April 17, ruled that the founder of Bible Speaks, the Rev. Carl H. Stevens, was guilty of ''clerical deceit, avarice and subjugation.''</p> <p>The contributor, Elizabeth Dayton Dovydenas, 34 years old, had sued the church, Mr. Stevens and the church secretary, Kathy Hill, for the return of donations she made while a parishioner from 1983 to 1986.</p> <p>Mrs. Dovydenas's attorney, Gordon Walker, said today that his client felt vindicated.</p> <p>A woman who answered the telephone at the church's headquarters in Lenox, Mass., referred all calls to the church's lawyer, Roy Grutman. Mr. Grutman's secretary said he was taking a deposition and could not be reached for comment.</p> <p>Mr. Walker said the decision meant that the church could no longer claim protection from creditors under the First Amendment, which guarantees freedom of religious expression. Hearing Set for Creditors</p> <p>He said a committee of the church's creditors had submitted a repayment plan, which will be considered at a June 5 hearing. Mrs. Dovydenas is by far the largest creditor among the group, seeking more than $7 million.</p> <p>Mr. Walker said he doubted assertions by the church that an adverse court ruling would spell financial disaster for it. The church says it has 10,000 followers around the world. It has its headquarters on the 69-acre campus of a former school, in one of the weathiest enclaves in the Berkshires.</p> <p>Mrs. Dovydenas accused the church of undue influence and fraud, contending that the 57-year-old pastor exploited her unusually susceptible nature by winning her devotion and lying to coax gifts of stock and cash from her.</p> <p>The church had contended she gave willingly and had no second thoughts until her family had her undergo ''deprogramming'' from the church's beliefs in early 1986.</p> <p>Mrs. Dovydenas is the daughter of a founder of the Dayton-Hudson Corporation, the fifth-largest retail chain in the United States. The corporation was valued by Wall Street at $4.4 billion.</p> <p>She has said the gifts to Bible Speaks amounted to a third of her net worth at the time.</p> <p>Mrs. Dovydenas testified that she gave a $1 million gift in early 1985 to stop the migraine headaches of the pastor's fiancee. Mrs. Dovydenas said she gave the church $5 million later in 1985 when she was told a Bible Speaks pastor was being tortured in Rumania for carrying money to an underground church.</p> <p>Church members testified they did not know until after the donation was made that the pastor had been released.</p>",42094,CHURCH ORDERED TO RETURN $6 MILLION TO GIVER,10,0,325,Describe a cult by name and identify the cult members' activities in their everyday life.,Cult Lifestyles,../crowdsourcing_data/Pilot_3P-Doc-High_merged//f1200571_anonymized,"Counter({'not_relevant': 10, 'relevant': 5})",15,2,15,0.5238029743171999,"Counter({'not_relevant': 0.6671129208809378, 'relevant': 0.33288707911906235})",0.5238095238095238,"Counter({'not_relevant': 0.6666666666666666, 'relevant': 0.3333333333333333})",0.0,0.0,0.0,5,0.33288707911906235,10,0.6671129208809378
53.13333333333333,2,641,"<p>In 1984, Sibylle Schonemann and her husband, both film makers frustrated by restrictions on their work, asked the East German Government for exit visas. The next thing they knew, they had been arrested on charges that were never made clear to them. Ms. Schonemann spent a year as a political prisoner, then was put directly on a bus for the West. Her husband, who received a slightly longer sentence, and their two children were sent after her, with only a few suitcases of belongings.</p> <p>""Locked-Up Time,"" Ms. Schonemann's extraordinary documentary about that experience, begins with another bus on the highway, but this time the director is traveling in the opposite direction. In 1990, after the Berlin Wall had come down, she returned to the East. She says she wanted to confront the past, but the film is more remarkable for the way Ms. Schonemann confronts the individuals responsible for her arrest and imprisonment. This deft and chilling film has the style of a personal excursion into history and the urgency of a moment when history is still inchoate. ""Locked-Up Time"" will be shown at the New York Film Festival this afternoon at 4:30.</p> <p>Because it was shot in black and white, the documentary carries an aura of the past. This technique creates a strong, ironic tension. As Ms. Schonemann tracks down her prison warden, the man who interrogated her, the lawyer who failed her and the judge who convicted her, the film suggests that their experiences are far too fresh to be reacted to with anything like detachment or remorse. For them, the past is still the present.</p> <p>Ms. Schonemann eases into these interviews, beginning in the yard of a woman who lives near the prison. The director climbs to the top of a tree she saw from her cell window, while the neighbor says she had no idea political prisoners were being held there.</p> <p>The film maker moves on to the woman who was her jailer. Like most of those interviewed, this woman looks perfectly ordinary at first but comes to seem like a cog in an evil bureaucracy. She smiles and says she remembers Ms. Schonemann, as if they were old friends.</p> <p>But when Ms. Schonemann asks why a letter from her husband was withheld for six weeks, the warden pulls a book of rules off the shelf to show that she didn't break any.</p> <p>When Ms. Schonemann ambushes her interrogator as he is taking in his laundry, the man says: ""I don't really have grounds for reproaching myself. I acted, I believe, lawfully, I believed.""</p> <p>Ms. Schonemann's method in all her interviews is to be calm and restrained rather than confrontational. She seems to want understanding, if not an outright apology, from the people she questions That, it turns out, is asking too much too soon.</p> <p>There are scenes in which Ms. Schonemann returns to her cell, but she uses re-enactments very sparingly. A close-up of her hand as she takes off a ring is a loaded image of how dehumanized she felt in prison.</p> <p>Most often, she lets her questions fill in the details about what happened. Although this technique adds a bit of confusion that is intensified by the translation from German, it is an effective, nonpolemical approach that allows viewers to follow the film maker as she travels into the past. ""Locked-Up Time"" is an eloquent film that shows what an abstraction like ""politics"" did to one woman and her family.</p> <p>LOCKED-UP TIME  Directed by Sibylle Schonemann (in German with English subtitles); director of photography, Thomas Plenert; edited by Gudrun Steinbruck; music by Thomas Kahane; produced by Bernd Burkhardt and Alfred Hurmer. At Alice Tully Hall as part of the 29th New York Film Festival. Running time: 90 minutes. This film has no rating.</p>",477008,Director Relives Political Imprisonment,11,0,325,Describe a cult by name and identify the cult members' activities in their everyday life.,Cult Lifestyles,../crowdsourcing_data/Pilot_3P-Doc-High_merged//f1200571_anonymized,"Counter({'not_relevant': 11, 'relevant': 4})",15,2,15,0.5734326078573956,"Counter({'not_relevant': 0.7265479048401468, 'relevant': 0.27345209515985325})",0.580952380952381,"Counter({'not_relevant': 0.7333333333333333, 'relevant': 0.26666666666666666})",0.0,0.0,0.0,4,0.27345209515985325,11,0.7265479048401468
105.46666666666667,2,690,"<p>Jurors in the trial of 11 Branch Davidians were told this week that some sect members, terrified and trapped in the flames that were destroying their compound, killed their children, killed one another and killed themselves.</p> <p>Still others, crammed in a concrete bunker under wet blankets and sleeping bags, suffocated as the fire turned their refuge into a kiln.</p> <p>Gruesome details of the final moments in the compound, presented as arson experts and a medical examiner outlined the results of their investigations, clearly left some jurors shaken.</p> <p>The testimony came in the fifth week of the trial of 11 members of the Branch Davidian sect on charges of murdering four agents of the Bureau of Alcohol, Tobacco and Firearms on Feb. 28 during a botched weapons raid on the cult's compound near Waco, Tex.  Six cult members were also killed, and a standoff with the authorities began that ended 51 days later when fire broke out as tanks operated by the Federal Bureau of Investigation pumped tear gas into the compound.</p> <p>The defendants are also accused of setting the April 19 fire that destroyed their compound. The bodies of the cult's leader, David Koresh, and 80 of his followers were found in the rubble.</p> <p>On Thursday, the medical examiner who investigated the deaths, Nizam Peerwani of Fort Worth, testified that Mr. Koresh, 33, died from a single gunshot wound to the center of the forehead. His chief lieutenant, Steve Schneider, died near him, from a gunshot wound in the mouth. Seventeen other sect members died of gunshots, including five children. At least one woman was shot in the back and a 2-year-old boy died of a single stab wound to the left side of his chest.</p> <p>Dr. Peerwani, who led teams performing autopsies, said 36 corpses, including those of all of the children found, were discovered inside a concrete bunker in the compound.</p> <p>Most of those in the concrete bunker died of smoke inhalation or suffocation, but several were killed when the bunker's roof collapsed, Dr. Peerwani said.</p> <p>Arson investigators used charts and videotapes to support prosecutors' assertions that the Branch Davidians themselves started the fire, but the defense quickly counterattacked.</p> <p>William Cass, a senior arson specialist with the Los Angeles Fire Department, testified that a four-member group led by an arson expert, Paul Gray of Houston, had determined that the fires started simultaneously in three sections of the compound.</p> <p>A videotape of the fire, taken by a Government plane, shows heat patterns erupting in the compound's southernmost corner on the second floor, then the chapel area, and finally the dining room. The corner fire started 90 seconds after the video shows an F.B.I. tank smashing into the area.</p> <p>Investigators say that in 10 minutes the fire grew into a fireball because of the wooden building's poor construction and because the debris from the tanks' battering fed the flames.</p> <p>But defense lawyers contend the fire started some time earlier, in the gymnasium, when the tanks knocked over gas lanterns that cult members had scattered throughout the compound.  Under cross-examination, Mr. Cass acknowledged that the prosecution's videotape showed a heat ""flash spot"" erupting near the gymnasium before the three heat spots the arson investigators had noted.</p> <p>Mr. Cass said the panel did not watch this section of the videotape because they searched for clues to the fire's ignition only in those areas where witnesses had reported seeing flames or smoke. Nor, he said, did the experts see F.B.I. logs in which observers note an earlier fire in the gymnasium. Mr. Gray did not show those logs to the other fire investigators, Mr. Cass said.</p> <p>""This is the first time I've ever seen them,"" he testified. Nonetheless, Mr. Cass told the jury, ""Nothing has changed my opinion that this is arson in three separate places.""</p> <p>Dr. James Quintiere, a fire prevention specialist from the University of Maryland, testified on Thursday that ""although there is some ambiguity in the literature,"" the CS gas used by the F.B.I. during the tank assault is ""almost impossible to ignite in its liquid form.""</p>",668635,Jury Told of Gruesome Final Moments in Cult Fire,12,0,325,Describe a cult by name and identify the cult members' activities in their everyday life.,Cult Lifestyles,../crowdsourcing_data/Pilot_3P-Doc-High_merged//f1200571_anonymized,"Counter({'relevant': 14, 'not_relevant': 1})",15,2,15,0.8837004577370565,"Counter({'relevant': 0.942550732959713, 'not_relevant': 0.057449267040286814})",0.8666666666666667,"Counter({'relevant': 0.9333333333333333, 'not_relevant': 0.06666666666666667})",1.0,1.0,0.0,14,0.942550732959713,1,0.057449267040286814
71.2,2,240,"<p>When 151 Chinese citizens were dropped in Jacmel on the southwest coast of Haiti last week by a Taiwanese trawler, the residents may have been surprised, but the United States Immigration and Naturalization Service was not. The worst fears of officials who are trying to crack the smuggling rings slipping hundreds of Chinese into the American West Coast were realized: The human trade now had a new East Coast dimension.</p> <p>Haiti, approached diplomatically by the United States to take a stand against the smugglers, who may have been testing a new route to the American mainland, acted swiftly to confine the Chinese to a schoolyard, arrest five members of the trawler's crew and seize the vessel, the Chin Wing No. 18. The Haitian authorities also took into custody two American citizens and two resident foreigners from New York who officials of the United States Immigration and Naturalization Service believe are members of the gang that masterminded the marathon voyage of the Chin Wing No. 18 and possibly countless other vessels.</p> <p>Officials in Washington are convinced that as the trawler sailed from the coast of China's Fujian Province, through the South China Sea, the Indian Ocean, the Atlantic and finally the Caribbean, a gang leader was moving just ahead, from port to port, arranging for the ship to be provisioned and fueled in Mauritius, South Africa and Brazil.</p>",552207,"AUGUST 16-22: A Haiti Connection; Smuggling Chinese, Trawler Tries the East Coast",37,2,362,Identify incidents of human smuggling.,human smuggling,../crowdsourcing_data/Pilot_3P-Doc-High_merged//f1200571_anonymized,"Counter({'relevant': 15, 'not_relevant': 0})",15,1,15,1.0,"Counter({'relevant': 1.0, 'not_relevant': 0.0})",1.0,"Counter({'relevant': 1.0, 'not_relevant': 0.0})",2.0,1.0,1.0,15,1.0,0,0.0
98.06666666666666,2,429,"<p>Law enforcement officials in Mexico City and Washington yesterday began preparing criminal charges against two men arrested on Thursday and accused of smuggling dozens of deaf Mexican immigrants into the United States and forcing them to sell trinkets in New York and other cities.</p> <p>After an 18-day manhunt, Renato Paoletti Lemus, known as the Boss in the Queens homes where his workers slept on the floor in two overcrowded apartments, was apprehended in Mexico City by the Mexican police and agents of the Immigration and Naturalization Service.</p> <p>Mexican officials said they planned to charge Mr. Paoletti and his father, Jose Paoletti Moreda, with organized crime, saying they  lured hundreds of deaf Mexicans to the United States with promises of  high-paying jobs, smuggling them illegally across the border.</p> <p>But American officials hope to try the younger Mr. Paoletti in New York, where he is accused of forcing the illegal immigrants to panhandle  12 hours a day, seven days a week, and using violence and threats to prevent them from leaving.</p> <p>Federal agents have accused Mr. Paoletti of links to similar operations in Los Angeles and Chicago, and have arrested 19 people nationwide in the case.</p> <p>An official in the Attorney General's office in Mexico City who spoke on condition of anonymity said the Paolettis had several bank accounts and more than $1 million in assets from their peddling ring.</p> <p>Court papers filed yesterday in  District Court in Brooklyn charged Renato Paoletti with extortion, saying he sexually abused some female peddlers and ordered beatings of any workers who failed to meet a $100-a-day sales quota.</p> <p>Federal officials said the affidavit is the first step in the extradition process, but it will be several weeks before prosecutors make a formal request.</p> <p>In Mexico City, Mexican officials  interviewed Mr. Paoletti and his father yesterday, along with two other men who were arrested on Thursday as they tried to cash a certificate of deposit at a Banamex branch. Initial reports from the Attorney General's office in Mexico City said the Paolettis were found locked in a room in the city's Narvarte section, and may have been the victims of a robbery.</p> <p>Mexican prosecutors said yesterday that they planned to charge the two men apprehended in the bank, Jose Rustrian Paoletti and Ezdra Suri Dahab Kassin, with forgery.</p> <p>But American law enforcement officials, who spoke on condition of anonymity, said yesterday the men may have been working in concert with Renato Paoletti and his father.  Al Atkinson, a spokesman for the I.N.S., declined comment.</p>",949300,Charges Detailed in Case of Mexican Peddlers,38,1,362,Identify incidents of human smuggling.,human smuggling,../crowdsourcing_data/Pilot_3P-Doc-High_merged//f1200571_anonymized,"Counter({'relevant': 15, 'not_relevant': 0})",15,1,15,1.0,"Counter({'relevant': 1.0, 'not_relevant': 0.0})",1.0,"Counter({'relevant': 1.0, 'not_relevant': 0.0})",2.0,1.0,1.0,15,1.0,0,0.0
139.8,2,366,"<p>An attempt to smuggle Chinese aliens into New York was broken up in September when the Coast Guard responded to a distress signal from a fishing trawler off the North Carolina coast and discovered 150 people crowded in the hold, immigration officials said yesterday.</p> <p>In a complaint filed yesterday in Federal District Court in Manhattan, two New York businessmen, George Huang and William Chen, were charged by the Immigration and Naturalization Service with masterminding the smuggling attempt.</p> <p>The Taiwanese vessel's captain, Ho-Hsin Fan, was also charged. He is being held in Atlanta.</p> <p>The Federal officials said the aliens had each paid the smugglers from $20,000 to $30,000. The smugglers were trying to open a East Coast entry for illegal Chinese aliens, the officials said. Breakdown at Sea</p> <p>Before the trawler, the Chin Wing, was halted by the Coast Guard in early September, it had been detained in August in Jacmel, Haiti, where it had arrived after sailing from the Fujian Province in China.</p> <p>But a legal technicality allowed the release of the vessel. With its 150 passengers jammed below decks, it steamed up the East Coast for New York City.</p> <p>But the vessel broke down at sea on Sept. 7., and when it sent a distress call, a Coast Guard cutter discovered the aliens below deck. Everyone aboard was taken to Atlanta and jailed.</p> <p>The complaint filed yesterday charged that Mr. Huang, 42 years old, of Elmhurst, Queens, and Mr. Chen, 45, of Plainview, L.I., had conspired with partners in China to smuggle aliens.  The complaint said the defendants, sailing westward from China, had traveled to Durban, South Africa, and to Haiti to pay for ship repairs and provisions.</p> <p>But Federal authorities said yesterday that conditions aboard the vessel had been inhuman and dangerous, with only one bathroom for the 150 passengers and not enough life jackets to go around.</p> <p>The immigration service's district director, William S. Slattery, described the ring as a ""$4 to $5 million operation"" which ""subjected its human cargoes to inhuman conditions and untold suffering.""</p> <p>Immigration officials said most of the illegal aliens were seeking jobs in businesses in Chinatown in Manhattan.</p>",567649,U.S. SAYS 3 TRIED TO SMUGGLE ALIENS,39,2,362,Identify incidents of human smuggling.,human smuggling,../crowdsourcing_data/Pilot_3P-Doc-High_merged//f1200571_anonymized,"Counter({'relevant': 15, 'not_relevant': 0})",15,1,15,1.0,"Counter({'relevant': 1.0, 'not_relevant': 0.0})",1.0,"Counter({'relevant': 1.0, 'not_relevant': 0.0})",2.0,1.0,1.0,15,1.0,0,0.0
