_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,hiddeninput,highlighted1,highlighted10,highlighted11,highlighted12,highlighted13,highlighted14,highlighted15,highlighted16,highlighted17,highlighted18,highlighted19,highlighted2,highlighted20,highlighted3,highlighted4,highlighted5,highlighted6,highlighted7,highlighted8,highlighted9,notrelevant_snippets,relevance_s1,relevance_s2,relevance_s3,relevance_s4,relevance_s5,relevant_snippets,startchars1,startchars10,startchars11,startchars12,startchars13,startchars14,startchars15,startchars16,startchars17,startchars18,startchars19,startchars2,startchars20,startchars3,startchars4,startchars5,startchars6,startchars7,startchars8,startchars9,termnumber1,termnumber10,termnumber11,termnumber12,termnumber13,termnumber14,termnumber15,termnumber16,termnumber17,termnumber18,termnumber19,termnumber2,termnumber20,termnumber3,termnumber4,termnumber5,termnumber6,termnumber7,termnumber8,termnumber9,bin,doc_len,document_body,document_id,document_title,hiddeninput_gold,highlighted10_gold,highlighted11_gold,highlighted12_gold,highlighted13_gold,highlighted14_gold,highlighted15_gold,highlighted16_gold,highlighted17_gold,highlighted18_gold,highlighted19_gold,highlighted1_gold,highlighted20_gold,highlighted2_gold,highlighted3_gold,highlighted4_gold,highlighted5_gold,highlighted6_gold,highlighted7_gold,highlighted8_gold,highlighted9_gold,index,notrelevant_snippets_gold,rel,relevance_s1_gold,relevance_s2_gold,relevance_s3_gold,relevance_s4_gold,relevance_s5_gold,relevant_snippets_gold,sentence0,sentence1,sentence10,sentence11,sentence12,sentence13,sentence14,sentence15,sentence16,sentence17,sentence18,sentence19,sentence2,sentence20,sentence3,sentence4,sentence5,sentence6,sentence7,sentence8,sentence9,startchars10_gold,startchars11_gold,startchars12_gold,startchars13_gold,startchars14_gold,startchars15_gold,startchars16_gold,startchars17_gold,startchars18_gold,startchars19_gold,startchars1_gold,startchars20_gold,startchars2_gold,startchars3_gold,startchars4_gold,startchars5_gold,startchars6_gold,startchars7_gold,startchars8_gold,startchars9_gold,termnumber10_gold,termnumber11_gold,termnumber12_gold,termnumber13_gold,termnumber14_gold,termnumber15_gold,termnumber16_gold,termnumber17_gold,termnumber18_gold,termnumber19_gold,termnumber1_gold,termnumber20_gold,termnumber2_gold,termnumber3_gold,termnumber4_gold,termnumber5_gold,termnumber6_gold,termnumber7_gold,termnumber8_gold,termnumber9_gold,topic,topic_description,topic_query
1459625625,11/20/2017 18:03:29,3059741619,11/20/2017 18:02:13,False,prodege,1,72002e84ac2c11ee1a91f2b8a235c488ab72bb77c97332f23960d889d4087412,USA,ME,Caribou,190.188.49.122,,,,,,,,,,,,,,,,,,,,,,"[""s1"",""s2""]",,,,,,"[""none""]",[],,,,,,,,,,,[],,,,,,,,,[],,,,,,,,,,,[],,,,,,,,,1,100,"<p>Interior Minister Giuseppe Pisanu said the country planned to reimpose border controls briefly on its European neighbors because of concerns that violent groups and individuals could infiltrate an antiglobalization meeting next month in Florence. Mr. Pisanu told Parliament that the government would suspend the free flow of European Union citizens called for by a 1990 agreement because it provided for such a move when public order is at stake. Italy took the same step before a July 2001 meeting of world leaders in Genoa, which was nonetheless marred by riots.</p> <p>Jason Horowitz (NYT)</p>",1434380,World Briefing | Europe: Italy: Tightening The Border,,,,,,,,,,,,,,,,,,,,,,123,,0,,,,,,,World Briefing | Europe: Italy: Tightening The Border,"Interior Minister Giuseppe Pisanu said the country planned to reimpose border controls briefly on its European neighbors because of concerns that violent groups and individuals could infiltrate an antiglobalization meeting next month in Florence. Mr. Pisanu told Parliament that the government would suspend the free flow of European Union citizens called for by a 1990 agreement because it provided for such a move when public order is at stake. Italy took the same step before a July 2001 meeting of world leaders in Genoa, which was nonetheless marred by riots.",,,,,,,,,,,Jason Horowitz (NYT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677,"What efforts have been made to stabilize the Leaning Tower of Pisa, and how successful have the efforts been?",Leaning Tower of Pisa
1459625625,11/20/2017 18:58:01,3059914778,11/20/2017 18:56:56,False,bitcoinget,1,e96d5c616d785e9eb4a0a290a1a11b12e5fcc9bdf3795cc5c11472179009b568,USA,GA,Atlanta,9.28.129.84,,"[""concerns that violent groups and individuals could infiltrate an antiglobalization meeting next""]",,,,,,,,,,,,,,,,,,,,"[""s2""]",,,,,,"[""s1""]","[""303 331 356 385 414 441 477 508 545 575 621 658 ""]",,,,,,,,,,,[],,,,,,,,,"[""19 20 21 22 23 24 25 26 27 28 29 30 ""]",,,,,,,,,,,[],,,,,,,,,1,100,"<p>Interior Minister Giuseppe Pisanu said the country planned to reimpose border controls briefly on its European neighbors because of concerns that violent groups and individuals could infiltrate an antiglobalization meeting next month in Florence. Mr. Pisanu told Parliament that the government would suspend the free flow of European Union citizens called for by a 1990 agreement because it provided for such a move when public order is at stake. Italy took the same step before a July 2001 meeting of world leaders in Genoa, which was nonetheless marred by riots.</p> <p>Jason Horowitz (NYT)</p>",1434380,World Briefing | Europe: Italy: Tightening The Border,,,,,,,,,,,,,,,,,,,,,,123,,0,,,,,,,World Briefing | Europe: Italy: Tightening The Border,"Interior Minister Giuseppe Pisanu said the country planned to reimpose border controls briefly on its European neighbors because of concerns that violent groups and individuals could infiltrate an antiglobalization meeting next month in Florence. Mr. Pisanu told Parliament that the government would suspend the free flow of European Union citizens called for by a 1990 agreement because it provided for such a move when public order is at stake. Italy took the same step before a July 2001 meeting of world leaders in Genoa, which was nonetheless marred by riots.",,,,,,,,,,,Jason Horowitz (NYT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677,"What efforts have been made to stabilize the Leaning Tower of Pisa, and how successful have the efforts been?",Leaning Tower of Pisa
1459625625,11/20/2017 19:27:35,3060006975,11/20/2017 19:26:43,False,prodege,1,972f22bbbd78398c385496add50f8191cf1e169855c22dd17863845105848738,CAN,ON,Scarborough,191.228.31.224,,,,,,,,,,,,,,,,,,,,,,"[""s1"",""s2""]",,,,,,"[""none""]",[],,,,,,,,,,,[],,,,,,,,,[],,,,,,,,,,,[],,,,,,,,,1,100,"<p>Interior Minister Giuseppe Pisanu said the country planned to reimpose border controls briefly on its European neighbors because of concerns that violent groups and individuals could infiltrate an antiglobalization meeting next month in Florence. Mr. Pisanu told Parliament that the government would suspend the free flow of European Union citizens called for by a 1990 agreement because it provided for such a move when public order is at stake. Italy took the same step before a July 2001 meeting of world leaders in Genoa, which was nonetheless marred by riots.</p> <p>Jason Horowitz (NYT)</p>",1434380,World Briefing | Europe: Italy: Tightening The Border,,,,,,,,,,,,,,,,,,,,,,123,,0,,,,,,,World Briefing | Europe: Italy: Tightening The Border,"Interior Minister Giuseppe Pisanu said the country planned to reimpose border controls briefly on its European neighbors because of concerns that violent groups and individuals could infiltrate an antiglobalization meeting next month in Florence. Mr. Pisanu told Parliament that the government would suspend the free flow of European Union citizens called for by a 1990 agreement because it provided for such a move when public order is at stake. Italy took the same step before a July 2001 meeting of world leaders in Genoa, which was nonetheless marred by riots.",,,,,,,,,,,Jason Horowitz (NYT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677,"What efforts have been made to stabilize the Leaning Tower of Pisa, and how successful have the efforts been?",Leaning Tower of Pisa
1459625625,11/20/2017 21:53:53,3060453040,11/20/2017 21:53:30,False,instagc,1,a17ad7f4ae5a08b13868d841cf99984d768445a2db2c77e3504ded298b30f828,USA,PA,California,236.154.25.62,,,,,,,,,,,,,,,,,,,,,,"[""s1"",""s2""]",,,,,,"[""none""]",[],,,,,,,,,,,[],,,,,,,,,[],,,,,,,,,,,[],,,,,,,,,1,100,"<p>Interior Minister Giuseppe Pisanu said the country planned to reimpose border controls briefly on its European neighbors because of concerns that violent groups and individuals could infiltrate an antiglobalization meeting next month in Florence. Mr. Pisanu told Parliament that the government would suspend the free flow of European Union citizens called for by a 1990 agreement because it provided for such a move when public order is at stake. Italy took the same step before a July 2001 meeting of world leaders in Genoa, which was nonetheless marred by riots.</p> <p>Jason Horowitz (NYT)</p>",1434380,World Briefing | Europe: Italy: Tightening The Border,,,,,,,,,,,,,,,,,,,,,,123,,0,,,,,,,World Briefing | Europe: Italy: Tightening The Border,"Interior Minister Giuseppe Pisanu said the country planned to reimpose border controls briefly on its European neighbors because of concerns that violent groups and individuals could infiltrate an antiglobalization meeting next month in Florence. Mr. Pisanu told Parliament that the government would suspend the free flow of European Union citizens called for by a 1990 agreement because it provided for such a move when public order is at stake. Italy took the same step before a July 2001 meeting of world leaders in Genoa, which was nonetheless marred by riots.",,,,,,,,,,,Jason Horowitz (NYT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677,"What efforts have been made to stabilize the Leaning Tower of Pisa, and how successful have the efforts been?",Leaning Tower of Pisa
1459625625,11/20/2017 22:36:11,3060570665,11/20/2017 22:35:50,False,instagc,1,61fd51974b151b65bb26beaf6c7ad73b2ac54a3cfb28ec82e78be86c6c450502,CAN,QC,Saint-hubert,86.56.252.171,,,,,,,,,,,,,,,,,,,,,,"[""s1"",""s2""]",,,,,,"[""none""]",[],,,,,,,,,,,[],,,,,,,,,[],,,,,,,,,,,[],,,,,,,,,1,100,"<p>Interior Minister Giuseppe Pisanu said the country planned to reimpose border controls briefly on its European neighbors because of concerns that violent groups and individuals could infiltrate an antiglobalization meeting next month in Florence. Mr. Pisanu told Parliament that the government would suspend the free flow of European Union citizens called for by a 1990 agreement because it provided for such a move when public order is at stake. Italy took the same step before a July 2001 meeting of world leaders in Genoa, which was nonetheless marred by riots.</p> <p>Jason Horowitz (NYT)</p>",1434380,World Briefing | Europe: Italy: Tightening The Border,,,,,,,,,,,,,,,,,,,,,,123,,0,,,,,,,World Briefing | Europe: Italy: Tightening The Border,"Interior Minister Giuseppe Pisanu said the country planned to reimpose border controls briefly on its European neighbors because of concerns that violent groups and individuals could infiltrate an antiglobalization meeting next month in Florence. Mr. Pisanu told Parliament that the government would suspend the free flow of European Union citizens called for by a 1990 agreement because it provided for such a move when public order is at stake. Italy took the same step before a July 2001 meeting of world leaders in Genoa, which was nonetheless marred by riots.",,,,,,,,,,,Jason Horowitz (NYT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677,"What efforts have been made to stabilize the Leaning Tower of Pisa, and how successful have the efforts been?",Leaning Tower of Pisa
1459625625,11/20/2017 23:08:24,3060654475,11/20/2017 23:08:00,False,elite,1,ec42e54df81e9f44e9589cc3f86799eee34db02e6034101d2fa23cabefc534e8,USA,GA,Atlanta,130.152.165.164,,"[""Giuseppe"",""planned"",""antiglobalization""]",,,,,,,,,,,,,,,,,,,,"[""s2""]",,,,,,"[""s1""]","[""19 "",""72 "",""575 ""]",,,,,,,,,,,[],,,,,,,,,"[""2 "",""7 "",""28 ""]",,,,,,,,,,,[],,,,,,,,,1,100,"<p>Interior Minister Giuseppe Pisanu said the country planned to reimpose border controls briefly on its European neighbors because of concerns that violent groups and individuals could infiltrate an antiglobalization meeting next month in Florence. Mr. Pisanu told Parliament that the government would suspend the free flow of European Union citizens called for by a 1990 agreement because it provided for such a move when public order is at stake. Italy took the same step before a July 2001 meeting of world leaders in Genoa, which was nonetheless marred by riots.</p> <p>Jason Horowitz (NYT)</p>",1434380,World Briefing | Europe: Italy: Tightening The Border,,,,,,,,,,,,,,,,,,,,,,123,,0,,,,,,,World Briefing | Europe: Italy: Tightening The Border,"Interior Minister Giuseppe Pisanu said the country planned to reimpose border controls briefly on its European neighbors because of concerns that violent groups and individuals could infiltrate an antiglobalization meeting next month in Florence. Mr. Pisanu told Parliament that the government would suspend the free flow of European Union citizens called for by a 1990 agreement because it provided for such a move when public order is at stake. Italy took the same step before a July 2001 meeting of world leaders in Genoa, which was nonetheless marred by riots.",,,,,,,,,,,Jason Horowitz (NYT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677,"What efforts have been made to stabilize the Leaning Tower of Pisa, and how successful have the efforts been?",Leaning Tower of Pisa
1459625625,11/20/2017 23:13:38,3060666516,11/20/2017 23:13:09,False,elite,1,a26cdab4b3fc6f8eed8e2283b2ea5c5043f1412e5e707704ff782ac1b653cffe,USA,CA,San Jose,85.245.61.70,,"[""Interior"",""Minister"",""European"",""neighbors"",""antiglobalization"",""antiglobalization"",""suspend"",""free flow"",""flow""]",,,,,,,,,,,,,,,,,,,,"[""s2""]",,,,,,"[""s1""]","[""0 "",""9 "",""207 "",""231 "",""575 "",""575 "",""1161 "",""1258 1307 "",""1307 ""]",,,,,,,,,,,[],,,,,,,,,"[""0 "",""1 "",""15 "",""16 "",""28 "",""28 "",""42 "",""44 45 "",""45 ""]",,,,,,,,,,,[],,,,,,,,,1,100,"<p>Interior Minister Giuseppe Pisanu said the country planned to reimpose border controls briefly on its European neighbors because of concerns that violent groups and individuals could infiltrate an antiglobalization meeting next month in Florence. Mr. Pisanu told Parliament that the government would suspend the free flow of European Union citizens called for by a 1990 agreement because it provided for such a move when public order is at stake. Italy took the same step before a July 2001 meeting of world leaders in Genoa, which was nonetheless marred by riots.</p> <p>Jason Horowitz (NYT)</p>",1434380,World Briefing | Europe: Italy: Tightening The Border,,,,,,,,,,,,,,,,,,,,,,123,,0,,,,,,,World Briefing | Europe: Italy: Tightening The Border,"Interior Minister Giuseppe Pisanu said the country planned to reimpose border controls briefly on its European neighbors because of concerns that violent groups and individuals could infiltrate an antiglobalization meeting next month in Florence. Mr. Pisanu told Parliament that the government would suspend the free flow of European Union citizens called for by a 1990 agreement because it provided for such a move when public order is at stake. Italy took the same step before a July 2001 meeting of world leaders in Genoa, which was nonetheless marred by riots.",,,,,,,,,,,Jason Horowitz (NYT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677,"What efforts have been made to stabilize the Leaning Tower of Pisa, and how successful have the efforts been?",Leaning Tower of Pisa
1459625625,11/21/2017 01:56:37,3061151072,11/21/2017 01:56:18,False,prodege,1,190376cfdf5a7a832a9483d0b6c128b326ecbc964e51f2a2613c613b6211597f,CAN,ON,Toronto,86.11.67.178,,,,,,,,,,,,,,,,,,,,,,"[""s1"",""s2""]",,,,,,"[""none""]",[],,,,,,,,,,,[],,,,,,,,,[],,,,,,,,,,,[],,,,,,,,,1,100,"<p>Interior Minister Giuseppe Pisanu said the country planned to reimpose border controls briefly on its European neighbors because of concerns that violent groups and individuals could infiltrate an antiglobalization meeting next month in Florence. Mr. Pisanu told Parliament that the government would suspend the free flow of European Union citizens called for by a 1990 agreement because it provided for such a move when public order is at stake. Italy took the same step before a July 2001 meeting of world leaders in Genoa, which was nonetheless marred by riots.</p> <p>Jason Horowitz (NYT)</p>",1434380,World Briefing | Europe: Italy: Tightening The Border,,,,,,,,,,,,,,,,,,,,,,123,,0,,,,,,,World Briefing | Europe: Italy: Tightening The Border,"Interior Minister Giuseppe Pisanu said the country planned to reimpose border controls briefly on its European neighbors because of concerns that violent groups and individuals could infiltrate an antiglobalization meeting next month in Florence. Mr. Pisanu told Parliament that the government would suspend the free flow of European Union citizens called for by a 1990 agreement because it provided for such a move when public order is at stake. Italy took the same step before a July 2001 meeting of world leaders in Genoa, which was nonetheless marred by riots.",,,,,,,,,,,Jason Horowitz (NYT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677,"What efforts have been made to stabilize the Leaning Tower of Pisa, and how successful have the efforts been?",Leaning Tower of Pisa
1459625625,11/21/2017 03:01:22,3061353171,11/21/2017 03:01:03,False,instagc,1,0a91c2f7789ef5d194e3bca4eec0cd4ab6a2d0f1a4138ad1a8295a9430f730f8,USA,NJ,Maple Shade,138.109.74.178,,,,,,,,,,,,,,,,,,,,,,"[""s1"",""s2""]",,,,,,"[""none""]",[],,,,,,,,,,,[],,,,,,,,,[],,,,,,,,,,,[],,,,,,,,,1,100,"<p>Interior Minister Giuseppe Pisanu said the country planned to reimpose border controls briefly on its European neighbors because of concerns that violent groups and individuals could infiltrate an antiglobalization meeting next month in Florence. Mr. Pisanu told Parliament that the government would suspend the free flow of European Union citizens called for by a 1990 agreement because it provided for such a move when public order is at stake. Italy took the same step before a July 2001 meeting of world leaders in Genoa, which was nonetheless marred by riots.</p> <p>Jason Horowitz (NYT)</p>",1434380,World Briefing | Europe: Italy: Tightening The Border,,,,,,,,,,,,,,,,,,,,,,123,,0,,,,,,,World Briefing | Europe: Italy: Tightening The Border,"Interior Minister Giuseppe Pisanu said the country planned to reimpose border controls briefly on its European neighbors because of concerns that violent groups and individuals could infiltrate an antiglobalization meeting next month in Florence. Mr. Pisanu told Parliament that the government would suspend the free flow of European Union citizens called for by a 1990 agreement because it provided for such a move when public order is at stake. Italy took the same step before a July 2001 meeting of world leaders in Genoa, which was nonetheless marred by riots.",,,,,,,,,,,Jason Horowitz (NYT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677,"What efforts have been made to stabilize the Leaning Tower of Pisa, and how successful have the efforts been?",Leaning Tower of Pisa
1459625625,11/21/2017 03:38:21,3061478688,11/21/2017 03:37:30,False,bitcoinget,1,b224e6f5789af8e1a55be2723c58ae26d20e1ad64e5d745d9e14e81821785e42,USA,NY,New York,183.165.184.179,,,,,,,,,,,,,,,,,,,,,,"[""s1"",""s2""]",,,,,,"[""none""]",[],,,,,,,,,,,[],,,,,,,,,[],,,,,,,,,,,[],,,,,,,,,1,100,"<p>Interior Minister Giuseppe Pisanu said the country planned to reimpose border controls briefly on its European neighbors because of concerns that violent groups and individuals could infiltrate an antiglobalization meeting next month in Florence. Mr. Pisanu told Parliament that the government would suspend the free flow of European Union citizens called for by a 1990 agreement because it provided for such a move when public order is at stake. Italy took the same step before a July 2001 meeting of world leaders in Genoa, which was nonetheless marred by riots.</p> <p>Jason Horowitz (NYT)</p>",1434380,World Briefing | Europe: Italy: Tightening The Border,,,,,,,,,,,,,,,,,,,,,,123,,0,,,,,,,World Briefing | Europe: Italy: Tightening The Border,"Interior Minister Giuseppe Pisanu said the country planned to reimpose border controls briefly on its European neighbors because of concerns that violent groups and individuals could infiltrate an antiglobalization meeting next month in Florence. Mr. Pisanu told Parliament that the government would suspend the free flow of European Union citizens called for by a 1990 agreement because it provided for such a move when public order is at stake. Italy took the same step before a July 2001 meeting of world leaders in Genoa, which was nonetheless marred by riots.",,,,,,,,,,,Jason Horowitz (NYT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677,"What efforts have been made to stabilize the Leaning Tower of Pisa, and how successful have the efforts been?",Leaning Tower of Pisa
1459625625,11/21/2017 06:19:10,3061980888,11/21/2017 06:18:55,False,gifthunterclub,1,d5c45f575cb9fd1285633e0249a06b0bc0087beb010ad34ac3087d5d6460009e,USA,FL,Miami,231.39.250.137,,"[""country"",""planned""]",,,,,,,,,,,"[""Jason""]",,,,,,,,,[],,,,,,"[""s1"",""s2""]","[""58 "",""72 ""]",,,,,,,,,,,"[""0 ""]",,,,,,,,,"[""6 "",""7 ""]",,,,,,,,,,,"[""0 ""]",,,,,,,,,1,100,"<p>Interior Minister Giuseppe Pisanu said the country planned to reimpose border controls briefly on its European neighbors because of concerns that violent groups and individuals could infiltrate an antiglobalization meeting next month in Florence. Mr. Pisanu told Parliament that the government would suspend the free flow of European Union citizens called for by a 1990 agreement because it provided for such a move when public order is at stake. Italy took the same step before a July 2001 meeting of world leaders in Genoa, which was nonetheless marred by riots.</p> <p>Jason Horowitz (NYT)</p>",1434380,World Briefing | Europe: Italy: Tightening The Border,,,,,,,,,,,,,,,,,,,,,,123,,0,,,,,,,World Briefing | Europe: Italy: Tightening The Border,"Interior Minister Giuseppe Pisanu said the country planned to reimpose border controls briefly on its European neighbors because of concerns that violent groups and individuals could infiltrate an antiglobalization meeting next month in Florence. Mr. Pisanu told Parliament that the government would suspend the free flow of European Union citizens called for by a 1990 agreement because it provided for such a move when public order is at stake. Italy took the same step before a July 2001 meeting of world leaders in Genoa, which was nonetheless marred by riots.",,,,,,,,,,,Jason Horowitz (NYT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677,"What efforts have been made to stabilize the Leaning Tower of Pisa, and how successful have the efforts been?",Leaning Tower of Pisa
1459625625,11/21/2017 06:22:23,3061986508,11/21/2017 06:21:16,False,clixsense,1,c6a66483eb1b441fa0787cfef412419f27caddc5da8abaa378853ea45e4d889e,USA,CO,Colorado Springs,86.90.42.57,,,,,,,,,,,,,,,,,,,,,,"[""s1"",""s2""]",,,,,,"[""none""]",[],,,,,,,,,,,[],,,,,,,,,[],,,,,,,,,,,[],,,,,,,,,1,100,"<p>Interior Minister Giuseppe Pisanu said the country planned to reimpose border controls briefly on its European neighbors because of concerns that violent groups and individuals could infiltrate an antiglobalization meeting next month in Florence. Mr. Pisanu told Parliament that the government would suspend the free flow of European Union citizens called for by a 1990 agreement because it provided for such a move when public order is at stake. Italy took the same step before a July 2001 meeting of world leaders in Genoa, which was nonetheless marred by riots.</p> <p>Jason Horowitz (NYT)</p>",1434380,World Briefing | Europe: Italy: Tightening The Border,,,,,,,,,,,,,,,,,,,,,,123,,0,,,,,,,World Briefing | Europe: Italy: Tightening The Border,"Interior Minister Giuseppe Pisanu said the country planned to reimpose border controls briefly on its European neighbors because of concerns that violent groups and individuals could infiltrate an antiglobalization meeting next month in Florence. Mr. Pisanu told Parliament that the government would suspend the free flow of European Union citizens called for by a 1990 agreement because it provided for such a move when public order is at stake. Italy took the same step before a July 2001 meeting of world leaders in Genoa, which was nonetheless marred by riots.",,,,,,,,,,,Jason Horowitz (NYT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677,"What efforts have been made to stabilize the Leaning Tower of Pisa, and how successful have the efforts been?",Leaning Tower of Pisa
1459625625,11/21/2017 06:37:09,3062011677,11/21/2017 06:37:01,False,instagc,1,8a053ac8b7ede630441b9643573f804582e3856c0a803a6c9da9fc331ce76095,GBR,A7,Birmingham,250.183.245.164,,,,,,,,,,,,,,,,,,,,,,"[""s1"",""s2""]",,,,,,"[""none""]",[],,,,,,,,,,,[],,,,,,,,,[],,,,,,,,,,,[],,,,,,,,,1,100,"<p>Interior Minister Giuseppe Pisanu said the country planned to reimpose border controls briefly on its European neighbors because of concerns that violent groups and individuals could infiltrate an antiglobalization meeting next month in Florence. Mr. Pisanu told Parliament that the government would suspend the free flow of European Union citizens called for by a 1990 agreement because it provided for such a move when public order is at stake. Italy took the same step before a July 2001 meeting of world leaders in Genoa, which was nonetheless marred by riots.</p> <p>Jason Horowitz (NYT)</p>",1434380,World Briefing | Europe: Italy: Tightening The Border,,,,,,,,,,,,,,,,,,,,,,123,,0,,,,,,,World Briefing | Europe: Italy: Tightening The Border,"Interior Minister Giuseppe Pisanu said the country planned to reimpose border controls briefly on its European neighbors because of concerns that violent groups and individuals could infiltrate an antiglobalization meeting next month in Florence. Mr. Pisanu told Parliament that the government would suspend the free flow of European Union citizens called for by a 1990 agreement because it provided for such a move when public order is at stake. Italy took the same step before a July 2001 meeting of world leaders in Genoa, which was nonetheless marred by riots.",,,,,,,,,,,Jason Horowitz (NYT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677,"What efforts have been made to stabilize the Leaning Tower of Pisa, and how successful have the efforts been?",Leaning Tower of Pisa
1459625625,11/21/2017 06:37:19,3062012085,11/21/2017 06:37:02,False,elite,1,774e3978807a0887592e8b3f5209e98ae7a68ecc4c3de970dea61309cf50fbb9,USA,CA,San Jose,85.245.61.22,,"[""Pisanu"",""individuals"",""suspend""]",,,,,,,,,,,"[""Jason""]",,,,,,,,,[],,,,,,"[""s1"",""s2""]","[""30 "",""441 "",""1161 ""]",,,,,,,,,,,"[""0 ""]",,,,,,,,,"[""3 "",""24 "",""42 ""]",,,,,,,,,,,"[""0 ""]",,,,,,,,,1,100,"<p>Interior Minister Giuseppe Pisanu said the country planned to reimpose border controls briefly on its European neighbors because of concerns that violent groups and individuals could infiltrate an antiglobalization meeting next month in Florence. Mr. Pisanu told Parliament that the government would suspend the free flow of European Union citizens called for by a 1990 agreement because it provided for such a move when public order is at stake. Italy took the same step before a July 2001 meeting of world leaders in Genoa, which was nonetheless marred by riots.</p> <p>Jason Horowitz (NYT)</p>",1434380,World Briefing | Europe: Italy: Tightening The Border,,,,,,,,,,,,,,,,,,,,,,123,,0,,,,,,,World Briefing | Europe: Italy: Tightening The Border,"Interior Minister Giuseppe Pisanu said the country planned to reimpose border controls briefly on its European neighbors because of concerns that violent groups and individuals could infiltrate an antiglobalization meeting next month in Florence. Mr. Pisanu told Parliament that the government would suspend the free flow of European Union citizens called for by a 1990 agreement because it provided for such a move when public order is at stake. Italy took the same step before a July 2001 meeting of world leaders in Genoa, which was nonetheless marred by riots.",,,,,,,,,,,Jason Horowitz (NYT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677,"What efforts have been made to stabilize the Leaning Tower of Pisa, and how successful have the efforts been?",Leaning Tower of Pisa
1459625625,11/21/2017 06:38:48,3062015901,11/21/2017 06:38:33,False,clixsense,1,6e3f860978fa1a2fe6ce1399167b80abd81680fb111c93616a4625eb840a9d3c,GBR,X5,Cardiff,158.1.196.0,,"[""Giuseppe""]",,,,,,,,,,,,,,,,,,,,"[""s1"",""s2""]",,,,,,"[""none""]",[],,,,,,,,,,,[],,,,,,,,,[],,,,,,,,,,,[],,,,,,,,,1,100,"<p>Interior Minister Giuseppe Pisanu said the country planned to reimpose border controls briefly on its European neighbors because of concerns that violent groups and individuals could infiltrate an antiglobalization meeting next month in Florence. Mr. Pisanu told Parliament that the government would suspend the free flow of European Union citizens called for by a 1990 agreement because it provided for such a move when public order is at stake. Italy took the same step before a July 2001 meeting of world leaders in Genoa, which was nonetheless marred by riots.</p> <p>Jason Horowitz (NYT)</p>",1434380,World Briefing | Europe: Italy: Tightening The Border,,,,,,,,,,,,,,,,,,,,,,123,,0,,,,,,,World Briefing | Europe: Italy: Tightening The Border,"Interior Minister Giuseppe Pisanu said the country planned to reimpose border controls briefly on its European neighbors because of concerns that violent groups and individuals could infiltrate an antiglobalization meeting next month in Florence. Mr. Pisanu told Parliament that the government would suspend the free flow of European Union citizens called for by a 1990 agreement because it provided for such a move when public order is at stake. Italy took the same step before a July 2001 meeting of world leaders in Genoa, which was nonetheless marred by riots.",,,,,,,,,,,Jason Horowitz (NYT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677,"What efforts have been made to stabilize the Leaning Tower of Pisa, and how successful have the efforts been?",Leaning Tower of Pisa
