topic,document_id,rel,doc_len,bin,topic_query,topic_description,paragraph_index,paragraph_text,paragraph_score_tfidf,paragraph_score_lda,paragraph_score_lsi,paragraph_score_word2vec,reviewers_rel,ordered_no_highlight,ordered_highlight,random_no_highlight,random_highlight,reviewers_rel_merged
330,73703,0,203,1,Iran-Iraq Cooperation,"This query is looking for examples of cooperation or friendly ties between Iran and Iraq, or ways in which the two countries could be considered allies.",p7,"But apparently in a gesture for Mr. Perez de Cuellar's visit, Iraq stopped the air raids on Iranian industrial targets, oil installations and tankers that had continued for several days.",0.10026883699999999,0.7119147362,0.9888436842,0.6203042942,1.0,0.8392609196241305,0.5321429256340702,0.0,0.5651703391495013,1
330,73858,0,571,2,Iran-Iraq Cooperation,"This query is looking for examples of cooperation or friendly ties between Iran and Iraq, or ways in which the two countries could be considered allies.",p1,"LEAD: The United Nations Secretary General, Javier Perez de Cuellar, opened discussions here today with Iranian leaders about ways to end Iran's war with Iraq.",0.2201415696,0.9391330024,0.9093718288,0.6260213494,1.0,0.8888171699636433,0.8734022319396516,0.0,0.3488079553195707,1
330,73858,0,571,2,Iran-Iraq Cooperation,"This query is looking for examples of cooperation or friendly ties between Iran and Iraq, or ways in which the two countries could be considered allies.",p2,"The United Nations Secretary General, Javier Perez de Cuellar, opened discussions here today with Iranian leaders about ways to end Iran's war with Iraq.",0.2222202157,0.9398022942,0.9058258302,0.6260213467,1.0,0.884626417674971,0.8349526087120681,0.0,0.40748128474362194,1
330,73858,0,571,2,Iran-Iraq Cooperation,"This query is looking for examples of cooperation or friendly ties between Iran and Iraq, or ways in which the two countries could be considered allies.",p3,"Even as the talks began, Foreign Minister Ali Akbar Velayati repeated his country's refusal to cease hostilities unless Iraq was identified as the aggressor. The official Islamic Republic News Agency quoted him as saying that Iran would not accept a cease-fire until ''justice has been done.''",0.13629953109999998,0.9121105981000001,0.8517695222,0.6521196291,1.0,0.5483447629096639,0.4007571304119326,0.0,0.0,1
330,73858,0,571,2,Iran-Iraq Cooperation,"This query is looking for examples of cooperation or friendly ties between Iran and Iraq, or ways in which the two countries could be considered allies.",p4,"Iran has also said that, while responding blow for blow, it would not begin new hostilities while the Secretary General is in the Persian Gulf area.",0.1277316286,0.9583799657,0.955023235,0.7186687472,1.0,0.35286325181787287,0.4168263289542744,0.0,0.1244709534616697,1
330,73858,0,571,2,Iran-Iraq Cooperation,"This query is looking for examples of cooperation or friendly ties between Iran and Iraq, or ways in which the two countries could be considered allies.",p5,"The Secretary General had requested round-table discussions with four of Iran's top officials - the President, the Speaker of Parliament, the Prime Minister and the Foreign Minister. At the first meeting, however, Iran was represented only by Mr. Velayati. Details Kept Secret",0.18651352359999998,0.9290541573000001,0.7701845573999999,0.576388661,1.0,0.6370985034210307,0.3613444021128406,0.0,0.08766755104617126,1
330,73858,0,571,2,Iran-Iraq Cooperation,"This query is looking for examples of cooperation or friendly ties between Iran and Iraq, or ways in which the two countries could be considered allies.",p6,"An Iranian source said the absence of the three other officials made no difference, since any final decision about Iran's response to Security Council Resolution 598, which calls for a cease-fire between Iran and Iraq, would be made by Ayatollah Ruhollah Khomeini.",0.2695237049,0.8707885283,0.9513214906999999,0.7356944365000001,1.0,0.7627661926337965,0.4102531521596662,0.0,0.2737407967643975,1
330,73858,0,571,2,Iran-Iraq Cooperation,"This query is looking for examples of cooperation or friendly ties between Iran and Iraq, or ways in which the two countries could be considered allies.",p7,"Exact details of the visit of Mr. Perez de Cuellar, who arrived in Teheran last night, have been kept secret for security reasons. but the Secretary General is expected to meet with other Iranian officials before his departure, tentatively set tomorrow evening.",0.0298342604,0.88868933,0.9817413064,0.662622166,1.0,0.5591786588926823,0.40875279650861135,0.0,0.0,1
330,73858,0,571,2,Iran-Iraq Cooperation,"This query is looking for examples of cooperation or friendly ties between Iran and Iraq, or ways in which the two countries could be considered allies.",p8,"At his meeting with Foreign Minister Velayati, Mr. Perez de Cuellar expressed hope for useful talks and a thorough discussion of the resolution.",0.0212855664,0.8882968775,0.9679616292000001,0.5325720052,1.0,0.683085765298012,0.4699581497645605,0.0,0.10821162883111757,1
330,73858,0,571,2,Iran-Iraq Cooperation,"This query is looking for examples of cooperation or friendly ties between Iran and Iraq, or ways in which the two countries could be considered allies.",p9,"Earlier today, in an interview broadcast on Radio Iran, Mr. Perez de Cuellar said the purpose of his visit to Iran was an effort to reach a ''quick and lasting solution'' to the gulf's problems. Strong Hard-Line Opinions",0.18026258190000002,0.9177776970999999,0.9941493508,0.6082014074000001,1.0,0.7993570206083241,0.5009907878649631,0.0,0.0,1
330,73858,0,571,2,Iran-Iraq Cooperation,"This query is looking for examples of cooperation or friendly ties between Iran and Iraq, or ways in which the two countries could be considered allies.",p10,"Iranian officials are referring to the Security Council and the Secretary General in terms gentler than usual, but strong opinions about Mr. Perez de Cuellar's visit are being heard from Iran's hard-line revolutionary radicals.",0.09713641710000001,0.8619734766,0.9824039419,0.6749610429,1.0,0.5385689971308311,0.15388806672564856,0.0,0.0,1
330,73858,0,571,2,Iran-Iraq Cooperation,"This query is looking for examples of cooperation or friendly ties between Iran and Iraq, or ways in which the two countries could be considered allies.",p11,"Islamic Republic, a radical newspaper, criticized the Security Council and the right-of-veto of its five permanent members as a ''grave imposition'' that ''deprived the U.N. of the ability to make any just decisions.''",0.0370608436,0.8993823943000001,0.9137070842,0.6638949729,1.0,0.3963044890767043,0.16331791748881253,0.0,0.0,1
330,73858,0,571,2,Iran-Iraq Cooperation,"This query is looking for examples of cooperation or friendly ties between Iran and Iraq, or ways in which the two countries could be considered allies.",p12,"The arrival of the Secretary General was delayed two hours Friday, and reports circulated in Teheran that the delay had been caused by a last-minute objection by the United States.",0.04587464559999999,0.8891751634,0.8260688566,0.5755336331,1.0,0.31666720025827033,0.05970499760489437,0.0,0.0,1
330,73858,0,571,2,Iran-Iraq Cooperation,"This query is looking for examples of cooperation or friendly ties between Iran and Iraq, or ways in which the two countries could be considered allies.",p13,"Iran's President, Hojatolislam Ali Khamenei, during Friday prayers just before the scheduled arrival, said the United States was upset by the visit.",0.1139726693,0.8942085428000001,0.6936850415000001,0.5447659231,1.0,0.19530568488178457,0.15044263331019128,0.0,0.0,1
330,73858,0,571,2,Iran-Iraq Cooperation,"This query is looking for examples of cooperation or friendly ties between Iran and Iraq, or ways in which the two countries could be considered allies.",p14,Informed Iranian sources say the United States was persuaded to agree to the trip as a result of diplomatic efforts by non-Western members of the Security Council.  STATE DEPT. COMMENTS,0.024170770600000002,0.8936395803,0.9207236828,0.6424424971,1.0,0.3246830974686195,0.05970499760489437,0.0,0.08766755104617126,1
330,73858,0,571,2,Iran-Iraq Cooperation,"This query is looking for examples of cooperation or friendly ties between Iran and Iraq, or ways in which the two countries could be considered allies.",p15,"WASHINGTON, Sept. 12 (Special to The New York Times) - A State Department official said today that the United States had not sought to delay the trip. ''We wanted the Secretary General to make the trip as soon as possible,'' the official said.  CONVOY LEAVES KUWAIT",0.024228168300000002,0.9287313779999999,0.8947807073999999,0.5796947340999999,1.0,0.31666720025827033,0.0907376357052969,0.0,0.0,1
330,73858,0,571,2,Iran-Iraq Cooperation,"This query is looking for examples of cooperation or friendly ties between Iran and Iraq, or ways in which the two countries could be considered allies.",p16,"MANAMA, Bahrain, Sept. 12 (AP) -A convoy of United States warships and re-registered Kuwaiti tankers left Kuwait early today and sailed down the gulf during a lull in attacks. Two petroleum products carriers, the 81,283-ton Surf City and the 79,999-ton Chesapeake City, and Navy escorts set sail.",0.0299228885,0.9397560697,0.9506830116,0.4989312673,1.0,0.31666720025827033,0.0,0.0,0.0,1
330,88910,0,518,2,Iran-Iraq Cooperation,"This query is looking for examples of cooperation or friendly ties between Iran and Iraq, or ways in which the two countries could be considered allies.",p1,"LEAD: A senior Iranian leader accused the United Nations of procrastination and deception in its Persian Gulf peace effort today, proclaiming that Iran will answer a cease-fire proposal with a new offensive.",0.1024810317,0.8711055349,0.9502052755,0.6399895142,0.0,0.5554149737133893,0.38479668796021343,0.0,0.20158327910110146,0
330,88910,0,518,2,Iran-Iraq Cooperation,"This query is looking for examples of cooperation or friendly ties between Iran and Iraq, or ways in which the two countries could be considered allies.",p2,"A senior Iranian leader accused the United Nations of procrastination and deception in its Persian Gulf peace effort today, proclaiming that Iran will answer a cease-fire proposal with a new offensive.",0.1032278957,0.8670849124,0.948632331,0.6399895152,0.0,0.5554149737133893,0.2164752258808519,0.0,0.10975886968865191,0
330,88910,0,518,2,Iran-Iraq Cooperation,"This query is looking for examples of cooperation or friendly ties between Iran and Iraq, or ways in which the two countries could be considered allies.",p3,"The public criticism of the United Nations by the Speaker of Iran's Parliament, Hojatolislam Hashemi Rafsanjani, came just after a senior Soviet envoy left Teheran after two days of talks with Iranian officials.",0.1182993349,0.9607040001,0.7901753326000001,0.5871101704,0.0,0.43545347872289175,0.2248352374993838,0.0,0.0,0
330,88910,0,518,2,Iran-Iraq Cooperation,"This query is looking for examples of cooperation or friendly ties between Iran and Iraq, or ways in which the two countries could be considered allies.",p4,"According to the Teheran radio, Mr. Rafsanjani told a gathering of Revolutionary Guards this evening that ''a resolute blow on the battlefronts'' was necessary ''so that international bodies realize that they stand to lose for any day they postpone the restoration of our rights.''",0.0224386169,0.8858615801999999,0.9808869442,0.6530854231000001,0.0,0.28587459701149726,0.037306124531234504,0.0,0.0,0
330,88910,0,518,2,Iran-Iraq Cooperation,"This query is looking for examples of cooperation or friendly ties between Iran and Iraq, or ways in which the two countries could be considered allies.",p5,"Mr. Rafsanjani, who also heads Iran's Supreme Defense Council, spoke as Secretary General Javier Perez de Cuellar of the United Nations is about to consider Iranian and Iraqi responses to his latest mediation effort in the seven-year-old Iran-Iraq war. He is expected to report on the outcome of his effort this week. Optimism Voiced at U.N.  Some at the United Nations were optimistic that a cease-fire would be achieved soon. The Italian Foreign Minister, Giulio Andreotti, who presided over the Security Council in October, said Saturday, ''in my opinion we could manage to have something conclusive within a few days.''",0.1759492248,0.9366871698999999,0.974606379,0.7075087648999999,0.0,0.6236294812858363,0.5605866436151921,0.0,0.35921568276962895,0
330,88910,0,518,2,Iran-Iraq Cooperation,"This query is looking for examples of cooperation or friendly ties between Iran and Iraq, or ways in which the two countries could be considered allies.",p6,"Although the formal responses delivered at United Nation headquarters late last week have not yet been made public, Mr. Rafsanjani's comments seemed to indicate that Iran is far from ready to accept the Security Council's call for an immediate cease-fire. The United States and Britain have said they will seek an arms embargo against Iran if it rejects the call for an immediate cease-fire contained in Security Council Resolution 598, which was adopted July 20.",0.1384062401,0.8730117016,0.9750936990000001,0.7476813962000001,0.0,0.3649418271646102,0.037306124531234504,0.0,0.0,0
330,88910,0,518,2,Iran-Iraq Cooperation,"This query is looking for examples of cooperation or friendly ties between Iran and Iraq, or ways in which the two countries could be considered allies.",p7,"Mr. Rafsanjani accused the United Nations of ''procrastination, issuing a complex resolution, raising an untimely cease-fire and following unjust views,'' according to a Teheran radio broadcast monitored by Reuters.",0.0120974016,0.8507470317,0.9672050195,0.5505558685,0.0,0.35881540683084157,0.15458860198114932,0.0,0.0,0
330,88910,0,518,2,Iran-Iraq Cooperation,"This query is looking for examples of cooperation or friendly ties between Iran and Iraq, or ways in which the two countries could be considered allies.",p8,"Mr. Rafsanjani said, ''We have put forth solutions in our dialogue with the Security Council, but as time passes it seems that those involved in world problems are largely untrustable and given to deception.'' Soviet Official's Mission",0.019369751299999998,0.8121151045999999,0.9860899999999999,0.7693561163,0.0,0.28587459701149726,0.037306124531234504,0.0,0.0,0
330,88910,0,518,2,Iran-Iraq Cooperation,"This query is looking for examples of cooperation or friendly ties between Iran and Iraq, or ways in which the two countries could be considered allies.",p9,"The radio broadcast came only a few hours after the Soviet envoy, Yuli M. Vorontsov, ended a mission that also included stops in Iraq and Kuwait.",0.10188173960000001,0.949145089,0.8739071781000001,0.5918599167,0.0,0.12439415722610907,0.3210047857577563,0.0,0.0,0
330,88910,0,518,2,Iran-Iraq Cooperation,"This query is looking for examples of cooperation or friendly ties between Iran and Iraq, or ways in which the two countries could be considered allies.",p10,"The official Iranian press agency offered no details today of the visit of Mr. Vorontsov, a Soviet First Deputy Foreign Minister.",0.0234116253,0.8879144616,0.75428413,0.5088588881,0.0,0.12439415722610907,0.08243373790042971,0.0,0.0,0
330,88910,0,518,2,Iran-Iraq Cooperation,"This query is looking for examples of cooperation or friendly ties between Iran and Iraq, or ways in which the two countries could be considered allies.",p11,Mr. Rafsanjani again emphasized Iran's longstanding demand that Iraq be branded as the aggressor in the war before a cease-fire can take place.,0.2050737254,0.9200177875,0.8528120542000001,0.6791667633,0.0,0.43788263698395447,0.1557955084949968,0.0,0.15918031320091042,0
330,88910,0,518,2,Iran-Iraq Cooperation,"This query is looking for examples of cooperation or friendly ties between Iran and Iraq, or ways in which the two countries could be considered allies.",p12,"Mr. Rafsanjani said, ''They say a cease-fire must be declared first to bring about calm, then a committee will be set up to identify the aggressor. In our view, the formation of this committee will not go beyond words.''",0.030457307200000002,0.8962346231999999,0.9982848886,0.7143043243000001,0.0,0.28587459701149726,0.13218230967597108,0.0,0.11351246483880366,0
330,97200,1,246,1,Iran-Iraq Cooperation,"This query is looking for examples of cooperation or friendly ties between Iran and Iraq, or ways in which the two countries could be considered allies.",p1,"LEAD: Secretary General Javier Perez de Cuellar is frustrated by Iran's delay in sending an envoy for talks on the Iran-Iraq war but he will continue trying to bring peace to the area, his spokesman said today.",0.2555709666,0.83604013,0.9800561687999999,0.5911140557,1.0,0.5412373086936646,0.8424400844526556,0.0,0.19204992100489943,1
330,97200,1,246,1,Iran-Iraq Cooperation,"This query is looking for examples of cooperation or friendly ties between Iran and Iraq, or ways in which the two countries could be considered allies.",p2,"Secretary General Javier Perez de Cuellar is frustrated by Iran's delay in sending an envoy for talks on the Iran-Iraq war but he will continue trying to bring peace to the area, his spokesman said today.",0.25724867809999996,0.8403151769,0.9795021153,0.5911140532,1.0,0.5412373086936646,0.7206578582342409,0.0,0.3278261109662037,1
330,97200,1,246,1,Iran-Iraq Cooperation,"This query is looking for examples of cooperation or friendly ties between Iran and Iraq, or ways in which the two countries could be considered allies.",p3,"The spokesman, Francois Giuliani, said: ''There is no question of the Secretary General abandoning the U.N. peace effort. On the contrary, he intends to continue with renewed vigor.''",0.030291608799999998,0.70972269,0.8748211795,0.5878751718999999,1.0,0.35630429409525005,0.39193174386766666,0.0,0.26114521268556706,1
330,97200,1,246,1,Iran-Iraq Cooperation,"This query is looking for examples of cooperation or friendly ties between Iran and Iraq, or ways in which the two countries could be considered allies.",p4,"After weeks of delay, Iran has agreed to send Deputy Foreign Minister Mohammed Javad Larijani to New York for talks Wednesday and Thursday with Mr. Perez de Cuellar.",0.09786279869999999,0.7435193237000001,0.9230276154000001,0.5513006336999999,1.0,0.49921608738242457,0.5582456170505008,0.0,0.22868370442656355,1
330,97200,1,246,1,Iran-Iraq Cooperation,"This query is looking for examples of cooperation or friendly ties between Iran and Iraq, or ways in which the two countries could be considered allies.",p5,The New York Times reported Thursday that United Nations officials and diplomats had said that Mr. Perez de Cuellar was considering abandoning his effort to negotiate a cease-fire in the Persian Gulf war if an Iranian diplomat did not arrive here for talks by next week.,0.021040333300000002,0.6889046298,0.9609033199,0.6828998426,1.0,0.3750883576148752,0.43497049474979854,0.0,0.11292342202996501,1
330,97200,1,246,1,Iran-Iraq Cooperation,"This query is looking for examples of cooperation or friendly ties between Iran and Iraq, or ways in which the two countries could be considered allies.",p6,"The Iraqi Foreign Minister, Tariq Aziz, is expected to meet later with the United Nations chief on a Security Council resolution adopted on July 20 calling for a cease-fire.",0.021303255899999998,0.7278518793000001,0.9294725618,0.6013922635,1.0,0.5875417043292445,0.4596879535976805,0.0,0.25676764257257645,1
330,97200,1,246,1,Iran-Iraq Cooperation,"This query is looking for examples of cooperation or friendly ties between Iran and Iraq, or ways in which the two countries could be considered allies.",p7,"On Wednesday, the Secretary General met with the 15-member Security Council and ''conveyed his sense of frustration engendered by delay in implementation of the resolution,'' Mr. Giuliani said.",0.0334094166,0.6410360297,0.8904971364000001,0.5152881615,1.0,0.29326928173997474,0.5229313094527079,0.0,0.06177439722949826,1
330,133583,0,149,1,Iran-Iraq Cooperation,"This query is looking for examples of cooperation or friendly ties between Iran and Iraq, or ways in which the two countries could be considered allies.",p1,"LEAD: Fifteen civilians were killed when an Iraqi missile hit the Iranian holy city of Qum early today, according to the Iranian news agency.",0.0138781287,0.6883120621,0.8568645263,0.5117926917,0.0,0.43203806332332667,0.5942558449868378,0.0,0.140153449587783,0
330,133583,0,149,1,Iran-Iraq Cooperation,"This query is looking for examples of cooperation or friendly ties between Iran and Iraq, or ways in which the two countries could be considered allies.",p2,"Fifteen civilians were killed when an Iraqi missile hit the Iranian holy city of Qum early today, according to the Iranian news agency.",0.0139933533,0.6793910961,0.8537274141,0.5117926928000001,0.0,0.335292685232387,0.5791701425757602,0.0,0.203690975040409,0
330,133583,0,149,1,Iran-Iraq Cooperation,"This query is looking for examples of cooperation or friendly ties between Iran and Iraq, or ways in which the two countries could be considered allies.",p3,"The victims included women and children, said the agency report, which was monitored in London.",0.0469581434,0.6634403557,0.9386081956,0.5634320452,0.0,0.34708055274854116,0.4940267421980285,0.0,0.0,0
330,133583,0,149,1,Iran-Iraq Cooperation,"This query is looking for examples of cooperation or friendly ties between Iran and Iraq, or ways in which the two countries could be considered allies.",p4,"The strike was reported after the missile war between Baghad and Teheran erupted again on Monday after a three-day lull. Iraq said it fired a missile into the city of Isfahan in retaliation, for an Iranian strike on the city of Kirkuk in northeast Iraq.",0.1526205291,0.8032536779,0.8869537964,0.5749295118,0.0,0.4094916008656049,0.5625617570140354,0.0,0.3131020337406938,0
330,133583,0,149,1,Iran-Iraq Cooperation,"This query is looking for examples of cooperation or friendly ties between Iran and Iraq, or ways in which the two countries could be considered allies.",p5,Iraq also said 88 Iraqi soldiers were being treated for the effects of Iranian attacks with chemical weapons on the town of Halabja. Iran has accused Iraq of the chemical weapons attack.,0.25198462969999996,0.7814668401,0.8501855516,0.5956323144,0.0,0.5635586983441186,0.3741291632304232,0.0,0.1764420901556893,0
330,163209,1,493,2,Iran-Iraq Cooperation,"This query is looking for examples of cooperation or friendly ties between Iran and Iraq, or ways in which the two countries could be considered allies.",p1,"LEAD: Following are excerpts from a letter sent today by Foreign Minister Tariq Aziz of Iraq to the United Nations Secretary General, Javier Perez de Cuellar, as provided in translation by Iraqi officials:",0.0844682128,0.9363095370000001,0.9607771486,0.5204581437,1.0,0.3416330985783178,0.1050953750677196,0.0,0.0,1
330,163209,1,493,2,Iran-Iraq Cooperation,"This query is looking for examples of cooperation or friendly ties between Iran and Iraq, or ways in which the two countries could be considered allies.",p2,"Following are excerpts from a letter sent today by Foreign Minister Tariq Aziz of Iraq to the United Nations Secretary General, Javier Perez de Cuellar, as provided in translation by Iraqi officials:",0.0850139359,0.9369563397,0.9594641297,0.5204581429,1.0,0.3576710071804435,0.1197398624316642,0.0,0.0,1
330,163209,1,493,2,Iran-Iraq Cooperation,"This query is looking for examples of cooperation or friendly ties between Iran and Iraq, or ways in which the two countries could be considered allies.",p3,"We need to move from the stage of generalities to the practical stage in which we could test the Iranian position, whether it is serious or tactical or which has partial or temporary solutions instead of reaching comprehensive and lasting solutions, stemming out of our deep commitment to our responsibility toward reaching a comprehensive and lasting peace as soon as possible.",0.077477086,0.8734952427,0.9954694781,0.7457469306,1.0,0.756951116483006,0.4022599880492463,0.0,0.21503251139349736,1
330,163209,1,493,2,Iran-Iraq Cooperation,"This query is looking for examples of cooperation or friendly ties between Iran and Iraq, or ways in which the two countries could be considered allies.",p4,"Motivated by a deep feeling of responsibility toward reaching a comprehensive and lasting peace as soon as possible, Iraq has proposed five practical steps to the United Nations and Iran:",0.2094510185,0.9386866387,0.9996639969,0.6659189645,1.0,0.6950890713748238,0.6368542278427823,0.0,0.4320018987337833,1
330,163209,1,493,2,Iran-Iraq Cooperation,"This query is looking for examples of cooperation or friendly ties between Iran and Iraq, or ways in which the two countries could be considered allies.",p5,1. Holding of a meeting between authorized representatives from Iraq and Iran at the United Nations Headquarters to be followed by another meeting in Baghdad and Teheran later under the auspices of the U.N. Secretary-General or his representative to begin formal and direct talks on measures to enforce the U.N. Security Council Resolution No. 598 in accordance with the sequence of its operative articles.,0.18767808379999998,0.921691752,0.9726680665999999,0.6632550019,1.0,0.7095715690152715,0.6030384519856911,0.0,0.4320018987337833,1
330,163209,1,493,2,Iran-Iraq Cooperation,"This query is looking for examples of cooperation or friendly ties between Iran and Iraq, or ways in which the two countries could be considered allies.",p6,"In case that a difference of viewpoints emerges on that, it would be natural to resort to the U.N. Charter, international law and the Geneva Agreement of 1949 on prisoners of war. . . .",0.0413338249,0.8947737269,0.9987456639,0.6967681144,1.0,0.5168190496220572,0.09381989995125685,0.0,0.0,1
330,163209,1,493,2,Iran-Iraq Cooperation,"This query is looking for examples of cooperation or friendly ties between Iran and Iraq, or ways in which the two countries could be considered allies.",p7,"2. In view of the importance of the Shatt Al-Arab issue which we had reaffirmed in our correspondence and talks with you, Mr. Perez de Cuellar, and the Security Council members and in our official statements, we hereby (request) that you ask the specialized bodies at the United Nations to immediately undertake the task of clearing the Shatt Al-Arab waterway for navigation in a manner which would enable the two countries to utilize it. . . .",0.0738618419,0.8949836745,0.9500929873,0.7352010845999999,1.0,0.6968303190602465,0.2298560903441099,0.0,0.2708385345859982,1
330,163209,1,493,2,Iran-Iraq Cooperation,"This query is looking for examples of cooperation or friendly ties between Iran and Iraq, or ways in which the two countries could be considered allies.",p8,3. Iraq's full rights in free navigation in the Arab Gulf waters and the Strait of Hormuz should be guaranteed immediately.,0.1291905708,0.9229377809,0.9314916322,0.5885091315,1.0,0.5736314642992534,0.09884075279598291,0.0,0.04101702640489669,1
330,163209,1,493,2,Iran-Iraq Cooperation,"This query is looking for examples of cooperation or friendly ties between Iran and Iraq, or ways in which the two countries could be considered allies.",p9,4. While hoping to reach an under-standing between the two sides . . . it would be natural in case of partial or complete failure to reach this objective that you and the U.N. bodies undertake an active role in facilitating the task of direct formal talks and to provide viewpoints and advice which facilitate the task of the negotiations whenever that are deemed necessary and the Security Council would remain having the effective role in accordance with its responsibilities under its charter to intervene in taking appropriate decisions whenever that deemed necessary.,0.0730251587,0.8841829214,0.9934957809999999,0.7780412601000001,1.0,0.5835407026735361,0.40602622185573867,0.0,0.16680709249275635,1
330,163209,1,493,2,Iran-Iraq Cooperation,"This query is looking for examples of cooperation or friendly ties between Iran and Iraq, or ways in which the two countries could be considered allies.",p10,5. Iraq calls upon Iran to refrain from intercepting or attacking ships and oil tankers operating in the territorial waters of the gulf states which are not part in the conflict and in the high seas and the Strait of Hormuz.,0.2051368714,0.9260430408,0.948804717,0.678054273,1.0,0.7966375127760504,0.4219640723333191,0.0,0.3632811180541223,1
330,221710,1,579,2,Iran-Iraq Cooperation,"This query is looking for examples of cooperation or friendly ties between Iran and Iraq, or ways in which the two countries could be considered allies.",p1,LEAD: Iran announced today that it would release several thousand political prisoners to commemorate the 10th anniversary of the Islamic revolution on Saturday. But it said about 900 opponents of the Government accused of murder and other serious crimes would not be freed.,0.11496470339999999,0.953284586,0.9608718682999999,0.6795829329,1.0,0.4119884946533565,0.6747810565907106,0.0,0.07779421820528609,1
330,221710,1,579,2,Iran-Iraq Cooperation,"This query is looking for examples of cooperation or friendly ties between Iran and Iraq, or ways in which the two countries could be considered allies.",p2,Iran announced today that it would release several thousand political prisoners to commemorate the 10th anniversary of the Islamic revolution on Saturday. But it said about 900 opponents of the Government accused of murder and other serious crimes would not be freed.,0.11570695060000001,0.9538422862,0.9602683868,0.6795829319,1.0,0.46659368236203413,0.5974442872061423,0.0,0.1113134798969896,1
330,221710,1,579,2,Iran-Iraq Cooperation,"This query is looking for examples of cooperation or friendly ties between Iran and Iraq, or ways in which the two countries could be considered allies.",p3,The move came after a series of domestic and international shifts in Iranian policies apparently intended to soften the Government's image as a harsh revolutionary regime.,0.0264804076,0.8877214378,0.9533960859999999,0.6569804042,1.0,0.3577868246034454,0.5487992104686327,0.0,0.03922295191664779,1
330,221710,1,579,2,Iran-Iraq Cooperation,"This query is looking for examples of cooperation or friendly ties between Iran and Iraq, or ways in which the two countries could be considered allies.",p4,"The decision to free most of the political prisoners is expected to lead to the release of a variety of opponents of the Government of Ayatollah Ruhollah Khomeini, including Communists, members of the leftist People's Mujahedeen group, and extremist fundamentalists, all imprisoned over the last few years for their political views. It is also expected that members of the Bahai faith, as well as some followers of Shah Mohammed Riza Pahlevi, will also be freed. A Letter to Khomeini",0.0551355123,0.9090356053,0.9770422483,0.6807765853,1.0,0.46659368236203413,0.626135979853201,0.0,0.036943452899167895,1
330,221710,1,579,2,Iran-Iraq Cooperation,"This query is looking for examples of cooperation or friendly ties between Iran and Iraq, or ways in which the two countries could be considered allies.",p5,"The exact number of those to be released was not disclosed. But officials and experts here said the amnesty would benefit at least 3,000 prisoners and perhaps as many as 10,000.",0.0372953003,0.8694979197,0.9980695177,0.6929170766,1.0,0.23782777680001277,0.4957797438275747,0.0,0.031239762674223612,1
330,221710,1,579,2,Iran-Iraq Cooperation,"This query is looking for examples of cooperation or friendly ties between Iran and Iraq, or ways in which the two countries could be considered allies.",p6,"The decision was made today by Ayatollah Khomeini, Iran's supreme leader, in response to a request from Iran's Minister of Intelligence Affairs, Mohammad Rayshari.",0.21713094859999998,0.9313574155,0.9190369937,0.5075517083,1.0,0.20469777236274433,0.41297324136055086,0.0,0.1074061674900393,1
330,221710,1,579,2,Iran-Iraq Cooperation,"This query is looking for examples of cooperation or friendly ties between Iran and Iraq, or ways in which the two countries could be considered allies.",p7,Iranian television broadcast the text of a letter from Mr. Rayshari to the Ayatollah in which he asked that the amnesty be used to commemorate the anniversary of the 1979 Iranian revolution.,0.048345922199999995,0.8654159564,0.8871484531999999,0.6175913098,1.0,0.3481118711884268,0.5731165132121431,0.0,0.031239762674223612,1
330,221710,1,579,2,Iran-Iraq Cooperation,"This query is looking for examples of cooperation or friendly ties between Iran and Iraq, or ways in which the two countries could be considered allies.",p8,"Since we have reached the stage where we are very stable and all anti-revolutionary groups are at a point of total destruction, I propose that all prisoners of these groups be given amnesty and a chance to reconstruct themselves,'' Mr. Rayshari was quoted as saying to the Ayatollah in his letter. Executions of Opponents",0.0362549316,0.8871846062000001,0.9935426649,0.717989587,1.0,0.3308827406298396,0.626135979853201,0.0,0.08007371722276599,1
330,221710,1,579,2,Iran-Iraq Cooperation,"This query is looking for examples of cooperation or friendly ties between Iran and Iraq, or ways in which the two countries could be considered allies.",p9,"In a response to the message, Ayatollah Khomeini directed tonight that the prisoners be released, adding in a message broadcast to the nation, ''I hope the families of those prisoners will induce them not to start the same things again, and that jobs will be found for them.''",0.049829903200000004,0.883272266,0.9840203255,0.7092652959,1.0,0.4160418320294837,0.3576784682960884,0.0,0.07779421820528609,1
330,221710,1,579,2,Iran-Iraq Cooperation,"This query is looking for examples of cooperation or friendly ties between Iran and Iraq, or ways in which the two countries could be considered allies.",p10,"The amnesty decision follows strong evidence of many executions carried out since August against hardened political opponents, especially from the Mujahedeen group, which is based in Iraq and has taken part in the war against Iran from military bases near the Iranian border with the support of the Baghdad Government.",0.1866883132,0.9118880489,0.8449072611,0.6809867723999999,1.0,0.375235397646227,0.4880347043217147,0.0,0.2923043459232477,1
330,221710,1,579,2,Iran-Iraq Cooperation,"This query is looking for examples of cooperation or friendly ties between Iran and Iraq, or ways in which the two countries could be considered allies.",p11,"Iranian officials here said many of those excluded from the amnesty are members of the Mujahedeen group who have been accused of murder, bombings of civilian and Government sites in Iran, and some members of the group taken prisoner during an armed invasion of Iran from Iraq last year. Liberalization of Policies",0.2394488511,0.9373314955,0.9666710104999999,0.6773245565,1.0,0.6345552068992149,0.534515238389573,0.0,0.3747888338174932,1
