query_id,document_id,crowd_rel_binary
667,735940,0
438,735951,1
438,735951,1
438,735951,0
438,735951,0
438,735951,1
438,735951,0
438,735951,1
395,735951,1
395,735951,1
395,735951,0
395,735951,1
395,735951,1
395,735951,1
395,735951,1
688,736186,1
688,736186,0
688,736186,0
688,736186,0
688,736186,1
688,736186,0
688,736186,1
449,736553,1
449,736553,0
449,736553,0
449,736553,0
449,736553,1
449,736553,0
449,736553,0
678,737113,0
678,737113,1
678,737113,0
678,737113,1
678,737113,1
678,737113,1
678,737113,0
629,737358,0
629,737358,1
629,737358,0
629,737358,0
629,737358,1
629,737358,0
629,737358,1
614,738589,0
614,738589,0
614,738589,1
614,738589,0
614,738589,1
614,738589,0
614,738589,0
394,738837,1
394,738837,0
394,738837,1
394,738837,0
394,738837,1
394,738837,0
394,738837,0
383,739126,0
383,739126,0
383,739126,0
383,739126,0
383,739126,0
383,739126,1
383,739126,0
383,739127,0
383,739127,0
383,739127,0
383,739127,0
383,739127,0
383,739127,0
383,739127,0
345,739398,1
345,739398,1
345,739398,0
345,739398,1
345,739398,0
345,739398,1
345,739398,1
692,739623,0
692,739623,1
692,739623,0
692,739623,1
692,739623,0
692,739623,0
692,739623,0
687,740260,0
687,740260,0
687,740260,0
687,740260,0
687,740260,0
687,740260,0
687,740260,1
678,740463,1
678,740463,0
678,740463,1
678,740463,1
678,740463,0
678,740463,1
678,740463,0
417,740723,1
417,740723,0
417,740723,1
417,740723,1
417,740723,0
417,740723,1
417,740723,1
616,740724,0
616,740724,1
616,740724,0
616,740724,0
616,740724,0
616,740724,0
616,740724,0
668,740989,0
668,740989,0
668,740989,0
668,740989,0
668,740989,1
668,740989,0
668,740989,1
645,741281,0
645,741281,0
645,741281,1
645,741281,0
645,741281,1
645,741281,0
645,741281,0
311,741281,1
311,741281,1
311,741281,1
311,741281,1
311,741281,1
311,741281,0
311,741281,1
318,741287,1
318,741287,0
318,741287,1
318,741287,1
318,741287,0
318,741287,1
318,741287,1
341,741477,1
341,741477,0
341,741477,1
341,741477,1
341,741477,0
341,741477,1
341,741477,0
391,741493,1
391,741493,0
391,741493,1
391,741493,0
391,741493,1
391,741493,0
391,741493,0
365,741718,1
365,741718,1
365,741718,0
365,741718,0
365,741718,1
365,741718,1
365,741718,1
352,741751,1
352,741751,1
352,741751,0
352,741751,0
352,741751,1
352,741751,0
352,741751,0
354,741939,1
354,741939,0
354,741939,1
354,741939,1
354,741939,0
354,741939,1
354,741939,1
668,742087,0
668,742087,0
668,742087,0
668,742087,0
668,742087,0
668,742087,0
668,742087,0
340,742147,1
340,742147,0
340,742147,1
340,742147,1
340,742147,1
340,742147,0
340,742147,1
414,742306,1
414,742306,1
414,742306,0
414,742306,1
414,742306,0
414,742306,1
414,742306,0
625,742310,1
625,742310,0
625,742310,1
625,742310,1
625,742310,1
625,742310,0
625,742310,1
432,742430,1
432,742430,0
432,742430,1
432,742430,0
432,742430,1
432,742430,1
432,742430,0
402,742770,0
402,742770,1
402,742770,1
402,742770,0
402,742770,0
402,742770,1
402,742770,1
340,742869,0
340,742869,1
340,742869,0
340,742869,1
340,742869,0
340,742869,0
340,742869,1
361,743089,0
361,743089,1
361,743089,0
361,743089,0
361,743089,1
361,743089,1
361,743089,0
361,743201,0
361,743201,0
361,743201,1
361,743201,1
361,743201,1
361,743201,0
361,743201,1
329,743341,0
329,743341,0
329,743341,0
329,743341,0
329,743341,0
329,743341,0
329,743341,0
441,743396,1
441,743396,1
441,743396,0
441,743396,1
441,743396,1
441,743396,0
441,743396,1
340,743486,1
340,743486,1
340,743486,0
340,743486,0
340,743486,1
340,743486,1
340,743486,1
340,743487,0
340,743487,1
340,743487,1
340,743487,1
340,743487,1
340,743487,0
340,743487,0
611,743610,0
611,743610,0
611,743610,0
611,743610,1
611,743610,0
611,743610,0
611,743610,0
402,744114,0
402,744114,1
402,744114,0
402,744114,0
402,744114,1
402,744114,1
402,744114,1
364,744160,1
364,744160,0
364,744160,0
364,744160,1
364,744160,0
364,744160,1
364,744160,1
613,744194,1
613,744194,1
613,744194,1
613,744194,0
613,744194,1
613,744194,1
613,744194,0
613,744259,1
613,744259,1
613,744259,1
613,744259,1
613,744259,1
613,744259,0
613,744259,1
613,744260,0
613,744260,0
613,744260,1
613,744260,1
613,744260,1
613,744260,0
613,744260,0
360,744306,0
360,744306,1
360,744306,1
360,744306,1
360,744306,1
360,744306,1
360,744306,1
684,744399,0
684,744399,1
684,744399,0
684,744399,0
684,744399,0
684,744399,1
684,744399,0
443,744479,0
443,744479,0
443,744479,0
443,744479,1
443,744479,0
443,744479,1
443,744479,1
331,744479,0
331,744479,1
331,744479,0
331,744479,1
331,744479,1
331,744479,1
331,744479,0
441,744568,0
441,744568,1
441,744568,1
441,744568,1
441,744568,0
441,744568,1
441,744568,1
604,744568,0
604,744568,0
604,744568,0
604,744568,1
604,744568,0
604,744568,1
604,744568,0
449,744633,1
449,744633,0
449,744633,1
449,744633,1
449,744633,1
449,744633,0
449,744633,1
337,744929,1
337,744929,0
337,744929,0
337,744929,0
337,744929,0
337,744929,0
337,744929,1
311,744961,1
311,744961,0
311,744961,1
311,744961,1
311,744961,1
311,744961,0
311,744961,0
407,745241,1
407,745241,0
407,745241,1
407,745241,1
407,745241,0
407,745241,1
407,745241,1
643,745735,0
643,745735,0
643,745735,0
643,745735,1
643,745735,0
643,745735,1
643,745735,0
404,745786,0
404,745786,0
404,745786,0
404,745786,0
404,745786,0
404,745786,0
404,745786,1
444,746317,1
444,746317,0
444,746317,1
444,746317,1
444,746317,1
444,746317,0
444,746317,0
646,746341,1
646,746341,0
646,746341,1
646,746341,0
646,746341,1
646,746341,1
646,746341,1
629,746509,0
629,746509,1
629,746509,0
629,746509,1
629,746509,1
629,746509,1
629,746509,0
631,746581,1
631,746581,1
631,746581,1
631,746581,1
631,746581,1
631,746581,0
631,746581,0
318,746605,0
318,746605,0
318,746605,0
318,746605,0
318,746605,0
318,746605,0
318,746605,0
619,746747,0
619,746747,0
619,746747,0
619,746747,1
619,746747,0
619,746747,0
619,746747,0
306,746882,0
306,746882,0
306,746882,0
306,746882,0
306,746882,0
306,746882,0
306,746882,0
678,746920,1
678,746920,1
678,746920,0
678,746920,1
678,746920,1
678,746920,1
678,746920,1
605,747067,1
605,747067,0
605,747067,0
605,747067,0
605,747067,1
605,747067,0
605,747067,0
646,747077,0
646,747077,0
646,747077,0
646,747077,0
646,747077,1
646,747077,0
646,747077,1
669,747151,1
669,747151,1
669,747151,0
669,747151,1
669,747151,1
669,747151,1
669,747151,1
323,747282,1
323,747282,0
323,747282,0
323,747282,1
323,747282,0
323,747282,1
323,747282,1
646,747454,1
646,747454,1
646,747454,0
646,747454,0
646,747454,0
646,747454,0
646,747454,1
339,747618,1
339,747618,0
339,747618,1
339,747618,0
339,747618,1
339,747618,1
339,747618,1
394,747814,1
394,747814,0
394,747814,0
394,747814,0
394,747814,1
394,747814,0
394,747814,0
357,748251,1
357,748251,1
357,748251,0
357,748251,1
357,748251,0
357,748251,1
357,748251,1
349,748419,0
349,748419,0
349,748419,0
349,748419,0
349,748419,0
349,748419,0
349,748419,0
626,748718,1
626,748718,0
626,748718,0
626,748718,0
626,748718,0
626,748718,0
626,748718,0
398,748754,1
398,748754,0
398,748754,1
398,748754,1
398,748754,0
398,748754,1
398,748754,1
646,749000,1
646,749000,1
646,749000,0
646,749000,1
646,749000,0
646,749000,1
646,749000,0
391,749219,0
391,749219,0
391,749219,1
391,749219,1
391,749219,1
391,749219,0
391,749219,1
331,749256,1
331,749256,1
331,749256,1
331,749256,1
331,749256,1
331,749256,1
331,749256,0
302,749318,1
302,749318,1
302,749318,0
302,749318,0
302,749318,1
302,749318,1
302,749318,1
683,749500,0
683,749500,0
683,749500,0
683,749500,0
683,749500,0
683,749500,0
683,749500,0
700,749550,1
700,749550,1
700,749550,1
700,749550,0
700,749550,1
700,749550,1
700,749550,0
361,749672,0
361,749672,1
361,749672,1
361,749672,1
361,749672,1
361,749672,1
361,749672,1
389,749681,0
389,749681,0
389,749681,0
389,749681,0
389,749681,0
389,749681,0
389,749681,0
418,749872,0
418,749872,0
418,749872,0
418,749872,0
418,749872,0
418,749872,1
418,749872,0
692,750334,0
692,750334,1
692,750334,0
692,750334,0
692,750334,1
692,750334,1
692,750334,0
346,750342,1
346,750342,0
346,750342,1
346,750342,1
346,750342,0
346,750342,1
346,750342,1
611,750435,1
611,750435,1
611,750435,0
611,750435,1
611,750435,0
611,750435,1
611,750435,1
680,750439,0
680,750439,0
680,750439,1
680,750439,1
680,750439,1
680,750439,0
680,750439,1
653,750571,1
653,750571,0
653,750571,1
653,750571,1
653,750571,0
653,750571,1
653,750571,1
424,751080,1
424,751080,0
424,751080,1
424,751080,0
424,751080,0
424,751080,0
424,751080,1
685,751368,0
685,751368,0
685,751368,1
685,751368,0
685,751368,0
685,751368,0
685,751368,1
347,751575,0
347,751575,1
347,751575,0
347,751575,1
347,751575,1
347,751575,1
347,751575,0
619,751729,1
619,751729,1
619,751729,0
619,751729,0
619,751729,1
619,751729,1
619,751729,1
325,751757,1
325,751757,0
325,751757,1
325,751757,1
325,751757,0
325,751757,1
325,751757,1
680,751770,0
680,751770,0
680,751770,1
680,751770,1
680,751770,0
680,751770,1
680,751770,1
304,752035,1
304,752035,0
304,752035,1
304,752035,1
304,752035,0
304,752035,1
304,752035,1
661,752035,0
661,752035,1
661,752035,0
661,752035,0
661,752035,1
661,752035,1
661,752035,1
357,752852,0
357,752852,0
357,752852,0
357,752852,1
357,752852,0
357,752852,1
357,752852,0
625,752879,0
625,752879,0
625,752879,1
625,752879,0
625,752879,0
625,752879,0
625,752879,0
438,752891,0
438,752891,0
438,752891,0
438,752891,0
438,752891,0
438,752891,1
438,752891,1
395,752891,0
395,752891,0
395,752891,0
395,752891,1
395,752891,0
395,752891,1
395,752891,1
424,753415,0
424,753415,0
424,753415,0
424,753415,0
424,753415,0
424,753415,0
424,753415,0
699,753560,0
699,753560,1
699,753560,0
699,753560,1
699,753560,0
699,753560,1
699,753560,0
693,753691,1
693,753691,1
693,753691,0
693,753691,0
693,753691,0
693,753691,0
693,753691,0
357,753754,1
357,753754,1
357,753754,1
357,753754,1
357,753754,1
357,753754,0
357,753754,0
372,753764,1
372,753764,1
372,753764,0
372,753764,0
372,753764,1
372,753764,1
372,753764,0
660,753864,0
660,753864,0
660,753864,0
660,753864,0
660,753864,0
660,753864,1
660,753864,0
419,753955,0
419,753955,1
419,753955,0
419,753955,1
419,753955,1
419,753955,1
419,753955,1
325,754056,0
325,754056,0
325,754056,0
325,754056,1
325,754056,1
325,754056,1
325,754056,1
373,754397,1
373,754397,1
373,754397,1
373,754397,1
373,754397,1
373,754397,0
373,754397,1
337,754447,1
337,754447,1
337,754447,1
337,754447,0
337,754447,1
337,754447,0
337,754447,1
637,754450,1
637,754450,0
637,754450,1
637,754450,0
637,754450,1
637,754450,1
637,754450,1
407,754517,1
407,754517,1
407,754517,1
407,754517,1
407,754517,0
407,754517,0
407,754517,1
347,754517,0
347,754517,0
347,754517,1
347,754517,1
347,754517,1
347,754517,1
347,754517,1
318,754531,0
318,754531,1
318,754531,0
318,754531,1
318,754531,1
318,754531,1
318,754531,0
646,754566,0
646,754566,1
646,754566,0
646,754566,0
646,754566,0
646,754566,1
646,754566,1
326,756100,0
326,756100,1
326,756100,1
326,756100,1
326,756100,1
326,756100,1
326,756100,1
448,756100,0
448,756100,0
448,756100,1
448,756100,1
448,756100,0
448,756100,0
448,756100,1
433,756147,0
433,756147,0
433,756147,0
433,756147,1
433,756147,0
433,756147,0
433,756147,0
632,756167,1
632,756167,0
632,756167,1
632,756167,0
632,756167,0
632,756167,0
632,756167,0
347,756249,0
347,756249,0
347,756249,0
347,756249,0
347,756249,0
347,756249,1
347,756249,0
345,756401,0
345,756401,1
345,756401,0
345,756401,1
345,756401,1
345,756401,0
345,756401,1
394,756569,1
394,756569,1
394,756569,0
394,756569,1
394,756569,0
394,756569,1
394,756569,1
692,756645,0
692,756645,0
692,756645,0
692,756645,1
692,756645,0
692,756645,0
692,756645,1
646,756873,0
646,756873,1
646,756873,0
646,756873,1
646,756873,0
646,756873,0
646,756873,0
375,756936,1
375,756936,0
375,756936,1
375,756936,1
375,756936,0
375,756936,1
375,756936,1
321,758170,0
321,758170,1
321,758170,0
321,758170,0
321,758170,0
321,758170,0
321,758170,1
447,758203,1
447,758203,0
447,758203,1
447,758203,0
447,758203,1
447,758203,0
447,758203,0
657,758332,0
657,758332,1
657,758332,0
657,758332,1
657,758332,0
657,758332,0
657,758332,0
375,758337,0
375,758337,0
375,758337,0
375,758337,0
375,758337,0
375,758337,0
375,758337,1
419,758489,0
419,758489,0
419,758489,0
419,758489,0
419,758489,0
419,758489,0
419,758489,0
419,758527,1
419,758527,0
419,758527,0
419,758527,1
419,758527,0
419,758527,0
419,758527,0
420,759908,0
420,759908,1
420,759908,0
420,759908,1
420,759908,1
420,759908,1
420,759908,0
388,760192,1
388,760192,1
388,760192,1
388,760192,1
388,760192,1
388,760192,1
388,760192,0
418,760201,0
418,760201,1
418,760201,0
418,760201,1
418,760201,1
418,760201,1
418,760201,0
630,760536,1
630,760536,1
630,760536,0
630,760536,1
630,760536,1
630,760536,0
630,760536,1
389,760758,1
389,760758,1
389,760758,1
389,760758,0
389,760758,1
389,760758,0
389,760758,1
397,760949,1
397,760949,1
397,760949,0
397,760949,0
397,760949,1
397,760949,1
397,760949,1
630,761123,0
630,761123,1
630,761123,0
630,761123,1
630,761123,1
630,761123,1
630,761123,0
691,761147,0
691,761147,1
691,761147,0
691,761147,1
691,761147,1
691,761147,1
691,761147,0
338,274687,0
338,274687,1
338,274687,1
338,274687,0
338,274687,1
338,274687,1
338,274687,0
302,274890,1
302,274890,1
302,274890,1
302,274890,1
302,274890,1
302,274890,1
302,274890,0
626,274964,1
626,274964,0
626,274964,1
626,274964,1
626,274964,0
626,274964,0
626,274964,1
396,275031,1
396,275031,0
396,275031,1
396,275031,0
396,275031,1
396,275031,0
396,275031,0
611,275335,1
611,275335,0
611,275335,1
611,275335,1
611,275335,0
611,275335,0
611,275335,1
367,275582,1
367,275582,0
367,275582,1
367,275582,1
367,275582,0
367,275582,0
367,275582,1
314,275659,1
314,275659,1
314,275659,1
314,275659,0
314,275659,0
314,275659,1
314,275659,0
424,275696,1
424,275696,1
424,275696,1
424,275696,1
424,275696,1
424,275696,0
424,275696,1
393,275696,1
393,275696,1
393,275696,1
393,275696,0
393,275696,0
393,275696,1
393,275696,1
426,276859,1
426,276859,1
426,276859,1
426,276859,0
426,276859,1
426,276859,0
426,276859,0
311,277174,0
311,277174,0
311,277174,1
311,277174,1
311,277174,0
311,277174,1
311,277174,0
438,277270,1
438,277270,1
438,277270,1
438,277270,0
438,277270,1
438,277270,0
438,277270,0
332,277493,1
332,277493,1
332,277493,1
332,277493,0
332,277493,0
332,277493,0
332,277493,1
413,277507,1
413,277507,0
413,277507,1
413,277507,0
413,277507,1
413,277507,0
413,277507,0
356,278012,1
356,278012,1
356,278012,1
356,278012,0
356,278012,0
356,278012,1
356,278012,1
321,278069,1
321,278069,1
321,278069,1
321,278069,1
321,278069,1
321,278069,1
321,278069,1
650,278799,1
650,278799,1
650,278799,1
650,278799,1
650,278799,0
650,278799,1
650,278799,1
399,279254,1
399,279254,1
399,279254,1
399,279254,1
399,279254,0
399,279254,1
399,279254,1
407,279315,1
407,279315,0
407,279315,1
407,279315,1
407,279315,0
407,279315,0
407,279315,0
351,279451,1
351,279451,1
351,279451,1
351,279451,0
351,279451,0
351,279451,0
351,279451,0
324,279451,0
324,279451,1
324,279451,1
324,279451,1
324,279451,1
324,279451,1
324,279451,0
407,279498,1
407,279498,0
407,279498,1
407,279498,1
407,279498,0
407,279498,1
407,279498,1
351,279726,1
351,279726,0
351,279726,1
351,279726,0
351,279726,1
351,279726,0
351,279726,0
324,279726,1
324,279726,1
324,279726,1
324,279726,1
324,279726,1
324,279726,0
324,279726,1
376,279732,1
376,279732,0
376,279732,1
376,279732,1
376,279732,0
376,279732,0
376,279732,1
372,280447,1
372,280447,1
372,280447,0
372,280447,1
372,280447,1
372,280447,1
372,280447,1
399,280784,1
399,280784,1
399,280784,1
399,280784,0
399,280784,0
399,280784,1
399,280784,0
608,281007,1
608,281007,1
608,281007,1
608,281007,1
608,281007,1
608,281007,0
608,281007,1
698,281671,1
698,281671,1
698,281671,1
698,281671,1
698,281671,1
698,281671,1
698,281671,1
301,281946,1
301,281946,1
301,281946,1
301,281946,1
301,281946,0
301,281946,0
301,281946,1
426,282170,0
426,282170,1
426,282170,1
426,282170,1
426,282170,1
426,282170,0
426,282170,0
331,282476,1
331,282476,1
331,282476,1
331,282476,1
331,282476,1
331,282476,0
331,282476,1
332,282504,1
332,282504,0
332,282504,1
332,282504,1
332,282504,1
332,282504,1
332,282504,1
326,282514,1
326,282514,1
326,282514,1
326,282514,1
326,282514,0
326,282514,1
326,282514,1
363,282628,1
363,282628,1
363,282628,1
363,282628,0
363,282628,0
363,282628,0
363,282628,0
351,282736,1
351,282736,0
351,282736,1
351,282736,1
351,282736,0
351,282736,0
351,282736,0
332,282739,1
332,282739,1
332,282739,1
332,282739,1
332,282739,0
332,282739,1
332,282739,0
675,282813,1
675,282813,1
675,282813,1
675,282813,1
675,282813,1
675,282813,0
675,282813,1
360,282825,1
360,282825,0
360,282825,1
360,282825,1
360,282825,0
360,282825,1
360,282825,1
612,283066,1
612,283066,1
612,283066,1
612,283066,1
612,283066,1
612,283066,1
612,283066,1
411,283621,1
411,283621,1
411,283621,1
411,283621,1
411,283621,1
411,283621,1
411,283621,1
400,283772,1
400,283772,0
400,283772,1
400,283772,0
400,283772,1
400,283772,0
400,283772,1
408,284358,1
408,284358,1
408,284358,0
408,284358,1
408,284358,1
408,284358,1
408,284358,1
332,284381,1
332,284381,1
332,284381,1
332,284381,1
332,284381,0
332,284381,1
332,284381,1
650,284381,1
650,284381,1
650,284381,1
650,284381,1
650,284381,0
650,284381,1
650,284381,0
389,284397,1
389,284397,0
389,284397,1
389,284397,1
389,284397,0
389,284397,0
389,284397,0
400,284654,1
400,284654,0
400,284654,1
400,284654,1
400,284654,0
400,284654,1
400,284654,1
319,284700,1
319,284700,1
319,284700,1
319,284700,1
319,284700,0
319,284700,0
319,284700,1
307,284810,1
307,284810,1
307,284810,0
307,284810,1
307,284810,0
307,284810,1
307,284810,1
637,284870,1
637,284870,1
637,284870,0
637,284870,1
637,284870,1
637,284870,1
637,284870,1
343,285100,1
343,285100,1
343,285100,1
343,285100,0
343,285100,1
343,285100,0
343,285100,1
637,285186,1
637,285186,0
637,285186,1
637,285186,1
637,285186,0
637,285186,0
637,285186,1
408,285282,1
408,285282,1
408,285282,1
408,285282,1
408,285282,0
408,285282,0
408,285282,1
349,285636,1
349,285636,1
349,285636,1
349,285636,1
349,285636,0
349,285636,0
349,285636,1
609,285775,0
609,285775,1
609,285775,1
609,285775,1
609,285775,1
609,285775,1
609,285775,0
392,285842,1
392,285842,0
392,285842,1
392,285842,1
392,285842,0
392,285842,0
392,285842,1
668,285958,1
668,285958,1
668,285958,1
668,285958,1
668,285958,1
668,285958,1
668,285958,1
665,285958,1
665,285958,1
665,285958,1
665,285958,1
665,285958,0
665,285958,1
665,285958,1
326,286176,1
326,286176,1
326,286176,1
326,286176,1
326,286176,0
326,286176,1
326,286176,1
408,286196,1
408,286196,1
408,286196,1
408,286196,0
408,286196,0
408,286196,0
408,286196,1
668,286230,1
668,286230,1
668,286230,1
668,286230,1
668,286230,0
668,286230,1
668,286230,1
665,286230,1
665,286230,1
665,286230,0
665,286230,1
665,286230,1
665,286230,1
665,286230,1
324,286246,1
324,286246,0
324,286246,1
324,286246,1
324,286246,0
324,286246,0
324,286246,0
443,286375,1
443,286375,0
443,286375,1
443,286375,0
443,286375,1
443,286375,0
443,286375,0
668,286393,1
668,286393,1
668,286393,1
668,286393,0
668,286393,1
668,286393,0
668,286393,0
389,286797,0
389,286797,1
389,286797,1
389,286797,1
389,286797,1
389,286797,0
389,286797,1
682,286799,1
682,286799,0
682,286799,1
682,286799,1
682,286799,1
682,286799,0
682,286799,1
345,287014,1
345,287014,0
345,287014,1
345,287014,0
345,287014,1
345,287014,0
345,287014,0
637,287138,1
637,287138,0
637,287138,1
637,287138,1
637,287138,0
637,287138,1
637,287138,1
335,287211,1
335,287211,0
335,287211,1
335,287211,0
335,287211,1
335,287211,1
335,287211,1
679,287211,1
679,287211,0
679,287211,1
679,287211,1
679,287211,0
679,287211,0
679,287211,1
302,287333,0
302,287333,1
302,287333,1
302,287333,0
302,287333,1
302,287333,1
302,287333,0
394,287469,1
394,287469,0
394,287469,1
394,287469,1
394,287469,0
394,287469,1
394,287469,1
637,287569,1
637,287569,1
637,287569,1
637,287569,0
637,287569,1
637,287569,0
637,287569,1
445,287611,1
445,287611,1
445,287611,1
445,287611,1
445,287611,0
445,287611,0
445,287611,1
621,287611,1
621,287611,0
621,287611,1
621,287611,1
621,287611,0
621,287611,0
621,287611,1
445,287692,1
445,287692,1
445,287692,1
445,287692,1
445,287692,0
445,287692,0
445,287692,0
621,287692,1
621,287692,1
621,287692,1
621,287692,0
621,287692,0
621,287692,0
621,287692,0
445,287901,1
445,287901,1
445,287901,1
445,287901,1
445,287901,0
445,287901,0
445,287901,1
621,287901,0
621,287901,1
621,287901,1
621,287901,1
621,287901,1
621,287901,1
621,287901,0
301,287983,1
301,287983,1
301,287983,0
301,287983,1
301,287983,1
301,287983,1
301,287983,1
301,288211,1
301,288211,1
301,288211,1
301,288211,1
301,288211,0
301,288211,1
301,288211,1
397,288226,1
397,288226,1
397,288226,1
397,288226,0
397,288226,1
397,288226,0
397,288226,0
408,288238,1
408,288238,1
408,288238,1
408,288238,1
408,288238,0
408,288238,1
408,288238,1
605,288350,1
605,288350,0
605,288350,1
605,288350,1
605,288350,0
605,288350,0
605,288350,1
397,288405,1
397,288405,1
397,288405,1
397,288405,1
397,288405,1
397,288405,1
397,288405,0
687,288414,1
687,288414,0
687,288414,1
687,288414,1
687,288414,0
687,288414,0
687,288414,1
422,288424,1
422,288424,1
422,288424,1
422,288424,1
422,288424,1
422,288424,0
422,288424,1
354,288488,1
354,288488,1
354,288488,1
354,288488,0
354,288488,0
354,288488,0
354,288488,0
637,288516,0
637,288516,0
637,288516,1
637,288516,1
637,288516,1
637,288516,0
637,288516,1
343,288588,1
343,288588,1
343,288588,1
343,288588,0
343,288588,1
343,288588,0
343,288588,0
441,288649,1
441,288649,1
441,288649,1
441,288649,1
441,288649,0
441,288649,1
441,288649,1
604,288649,1
604,288649,0
604,288649,1
604,288649,0
604,288649,1
604,288649,0
604,288649,0
417,289206,1
417,289206,0
417,289206,1
417,289206,1
417,289206,0
417,289206,0
417,289206,0
362,289234,1
362,289234,1
362,289234,1
362,289234,1
362,289234,1
362,289234,1
362,289234,1
691,289371,1
691,289371,1
691,289371,1
691,289371,0
691,289371,0
691,289371,0
691,289371,0
347,289371,0
347,289371,1
347,289371,1
347,289371,1
347,289371,1
347,289371,0
347,289371,0
372,289641,1
372,289641,0
372,289641,1
372,289641,1
372,289641,1
372,289641,1
372,289641,1
689,289696,1
689,289696,1
689,289696,1
689,289696,0
689,289696,1
689,289696,0
689,289696,1
353,289768,1
353,289768,1
353,289768,1
353,289768,1
353,289768,1
353,289768,0
353,289768,1
438,289837,0
438,289837,1
438,289837,0
438,289837,0
438,289837,1
438,289837,1
438,289837,1
395,289837,1
395,289837,1
395,289837,1
395,289837,0
395,289837,1
395,289837,1
395,289837,1
304,289896,1
304,289896,1
304,289896,1
304,289896,1
304,289896,1
304,289896,1
304,289896,1
407,289896,1
407,289896,1
407,289896,1
407,289896,0
407,289896,0
407,289896,0
407,289896,0
347,289896,1
347,289896,0
347,289896,0
347,289896,1
347,289896,1
347,289896,1
347,289896,1
427,289911,1
427,289911,1
427,289911,1
427,289911,1
427,289911,1
427,289911,0
427,289911,1
368,289994,0
368,289994,1
368,289994,1
368,289994,1
368,289994,1
368,289994,0
368,289994,0
608,290049,1
608,290049,1
608,290049,1
608,290049,1
608,290049,1
608,290049,0
608,290049,1
324,290133,1
324,290133,1
324,290133,1
324,290133,0
324,290133,0
324,290133,0
324,290133,0
628,290296,1
628,290296,1
628,290296,1
628,290296,0
628,290296,0
628,290296,0
628,290296,0
418,290312,1
418,290312,1
418,290312,1
418,290312,1
418,290312,1
418,290312,0
418,290312,1
650,290431,1
650,290431,1
650,290431,1
650,290431,1
650,290431,1
650,290431,1
650,290431,1
649,290685,1
649,290685,1
649,290685,1
649,290685,1
649,290685,1
649,290685,1
649,290685,1
638,290793,1
638,290793,0
638,290793,1
638,290793,1
638,290793,1
638,290793,1
638,290793,1
408,291231,1
408,291231,0
408,291231,0
408,291231,1
408,291231,1
408,291231,0
408,291231,0
304,291558,1
304,291558,1
304,291558,1
304,291558,1
304,291558,1
304,291558,1
304,291558,1
347,291558,1
347,291558,1
347,291558,1
347,291558,1
347,291558,0
347,291558,1
347,291558,0
406,291593,1
406,291593,0
406,291593,1
406,291593,1
406,291593,1
406,291593,1
406,291593,1
684,291831,1
684,291831,1
684,291831,0
684,291831,0
684,291831,0
684,291831,1
684,291831,0
304,291964,1
304,291964,1
304,291964,0
304,291964,1
304,291964,1
304,291964,1
304,291964,0
347,291964,1
347,291964,1
347,291964,1
347,291964,1
347,291964,1
347,291964,0
347,291964,1
622,292273,0
622,292273,1
622,292273,0
622,292273,0
622,292273,1
622,292273,1
622,292273,0
408,292471,1
408,292471,1
408,292471,1
408,292471,1
408,292471,1
408,292471,1
408,292471,1
360,292586,1
360,292586,0
360,292586,0
360,292586,1
360,292586,1
360,292586,0
360,292586,1
425,292766,1
425,292766,0
425,292766,0
425,292766,0
425,292766,0
425,292766,0
425,292766,0
351,292826,1
351,292826,1
351,292826,1
351,292826,0
351,292826,0
351,292826,0
351,292826,1
324,292826,1
324,292826,1
324,292826,1
324,292826,1
324,292826,1
324,292826,1
324,292826,1
621,293558,1
621,293558,1
621,293558,1
621,293558,0
621,293558,0
621,293558,1
621,293558,0
394,293592,1
394,293592,1
394,293592,0
394,293592,0
394,293592,0
394,293592,0
394,293592,1
353,294019,1
353,294019,1
353,294019,0
353,294019,0
353,294019,1
353,294019,1
353,294019,1
448,294101,0
448,294101,1
448,294101,0
448,294101,0
448,294101,1
448,294101,0
448,294101,0
301,294121,1
301,294121,1
301,294121,1
301,294121,0
301,294121,1
301,294121,1
301,294121,1
674,294207,1
674,294207,1
674,294207,0
674,294207,1
674,294207,0
674,294207,1
674,294207,0
353,294207,0
353,294207,1
353,294207,1
353,294207,1
353,294207,1
353,294207,1
353,294207,0
661,294215,1
661,294215,1
661,294215,1
661,294215,1
661,294215,1
661,294215,1
661,294215,1
666,295039,1
666,295039,0
666,295039,0
666,295039,1
666,295039,1
666,295039,0
666,295039,0
695,295048,1
695,295048,1
695,295048,0
695,295048,1
695,295048,1
695,295048,0
695,295048,0
332,295048,1
332,295048,1
332,295048,0
332,295048,1
332,295048,1
332,295048,1
332,295048,1
307,295147,0
307,295147,1
307,295147,1
307,295147,1
307,295147,1
307,295147,1
307,295147,1
424,295149,0
424,295149,1
424,295149,0
424,295149,0
424,295149,0
424,295149,0
424,295149,1
430,295357,1
430,295357,0
430,295357,1
430,295357,0
430,295357,0
430,295357,0
430,295357,0
673,295653,1
673,295653,0
673,295653,0
673,295653,1
673,295653,1
673,295653,0
673,295653,0
326,295730,1
326,295730,1
326,295730,0
326,295730,1
326,295730,1
326,295730,1
326,295730,0
411,295730,1
411,295730,1
411,295730,1
411,295730,0
411,295730,1
411,295730,1
411,295730,1
640,295977,1
640,295977,0
640,295977,1
640,295977,0
640,295977,0
640,295977,0
640,295977,0
448,296102,1
